,id,date_published,link,caption_original,caption_cleaned,hashtags,category,Reactions_SUM,average_sentiment_score,language,account_name,words_matched_list,sentiment,FSDS_Goal_Category,FSDS_Goal_Category_word_list
206,2017-03-03_05-51-28,2017-03-03T05:51:28,https://instagram.fyvr3-1.fna.fbcdn.net/vp/05a94bd12aaba53dce31ecc5698e7fa1/5AE7D2DF/t51.2885-15/e35/16908520_1792093104445913_2335576728501485568_n.jpg,Scientist Dr. Amanda Roe conducts research on population genetics and genomics of invasive and domestic forest insect pests. ,Scientist Dr Amanda Roe conducts research population genetics genomics invasive domestic forest insect pests WomenInScience STEMGirls GirlsLoveScience NRCanSci,"[""womeninscience"",""stemgirls"",""girlslovescience"",""nrcansci""]",Social,8,0.65,en,naturalresourcescanada_instagram,"['women', 'population']",positive,Gender Equality,"['domestic', 'men', 'girls', 'women']"
207,2017-10-24_08-03-04,2017-10-24T08:03:04,https://instagram.fyvr3-1.fna.fbcdn.net/vp/a81cff0e68fc58dc545d0cfd0f2fc02f/5AEFD35B/t51.2885-15/e35/22709545_122710568400630_7825483061021114368_n.jpg,“…tomorrow's energy future may be more sustainable than today…”,tomorrow energy future may sustainable GenEnergy,"[""genenergy""]",Social,8,0.0,en,naturalresourcescanada_instagram,"['future', 'futur']",neutral,Affordable and clean energy,"['sustainable', 'energy']"
208,2016-12-12_13-12-14,2016-12-12T13:12:14,https://instagram.fyvr3-1.fna.fbcdn.net/vp/1707f96727c95ca311b4061fa5e7595c/5ADF927A/t51.2885-15/e35/15276618_111460736015333_1985213860797218816_n.jpg,Mission accomplished! was the final Arctic survey to map Canada's outer limits,Mission accomplished 2016 final Arctic survey map Canada outer limits ArcticScience north arctic science survey mapping map canada team,"[""arcticscience"",""north"",""arctic"",""science"",""survey"",""mapping"",""map"",""canada"",""team""]",Economical,7,0.0,en,naturalresourcescanada_instagram,['arctic'],neutral,No Poverty,[]
209,2017-02-03_13-26-06,2017-02-03T13:26:06,https://instagram.fyvr3-1.fna.fbcdn.net/vp/bc48173cec4de9d1078d289aec016f19/5AD94894/t51.2885-15/s1080x1080/e15/fr/16123880_1334566269936788_5697438263204118528_n.jpg,"The Honourable Jim Carr, Canada’s Minister of Natural Resources, promotes Canadian culture and Canada’s th anniversary year while attending performances by Canada’s Royal Winnipeg Ballet of Pas de Deux from their “Going Home Star” ballet and by the Ballet Folklórico de México of The Dance of the Deer in Mexico City on February , .",Honourable Jim Carr Minister Natural Resources promotes Canadian culture 150th anniversary year attending performances Royal Winnipeg Ballet Pas de Deux Going Home ballet Ballet de xico Dance Deer Mexico City February 2017 Mexico Canada150,"[""mexico"",""canada150""]",Environmental,7,0.0,en,naturalresourcescanada_instagram,"['natural', 'or', 'resources']",neutral,No Poverty,['natural resources']
210,2017-07-13_07-58-04,2017-07-13T07:58:04,https://instagram.fyvr3-1.fna.fbcdn.net/vp/3050445ae882cbae7fc0def7b15ece0d/5AFA2744/t51.2885-15/e35/19985450_1721982884495905_8369652853328838656_n.jpg,We're making high energy intensity a situation. See how we've improved since : generationenergy.ca,making high energy intensity TBT situation See improved since 1990 generationenergy ca GenEnergy,"[""tbt"",""genenergy""]",Economical,7,0.0,en,naturalresourcescanada_instagram,['energy'],neutral,Affordable and clean energy,['energy']
211,2017-06-09_06-44-20,2017-06-09T06:44:20,https://instagram.fyvr3-1.fna.fbcdn.net/vp/48ed4ef9329b28dd38196ec8942e6c75/5AF63B66/t51.2885-15/e35/18889283_507913222890525_7114864555641012224_n.jpg,Mininster Carr promoted market access for Canada’s wood products in China at meeting with Vice-Minister Yi Jun,Mininster Carr promoted market access wood products China meeting Vice Minister Yi Jun CanadaChina,"[""canadachina""]",Economical,7,0.0,en,naturalresourcescanada_instagram,['minister'],neutral,No Poverty,[]
212,2016-12-28_07-53-40,2016-12-28T07:53:40,https://instagram.fyvr3-1.fna.fbcdn.net/vp/6a82e9a9e854cddcbbee329d81875449/5AE8A1B2/t51.2885-15/e35/15803620_1363044067063774_826758110440849408_n.jpg,Calling all photographers! We’re looking for photos of Canada’s northern science adventures. Enter your photos on the website. This photo shows us loading field gear and fuel at Lake Hazen.,Calling photographers looking photos northern science adventures Enter photos CanGeo website ArcticScience photo shows us loading field gear fuel Lake Hazen arctic science north plane canada ice landscape packing,"[""arcticscience"",""arctic"",""science"",""north"",""plane"",""canada"",""ice"",""landscape"",""packing""]",Environmental,7,0.0,en,naturalresourcescanada_instagram,"['lands', 'lake ', 'ice', 'landscape', 'or']",neutral,Life on Land,['land']
213,2017-02-23_09-49-16,2017-02-23T09:49:16,https://instagram.fyvr3-1.fna.fbcdn.net/vp/338b9154b1e6fb422b1b9bf8d16cfa17/5AEC543D/t51.2885-15/e35/16228907_276584442778337_5199579788989169664_n.jpg,"The Honourable Jim Carr, Canada’s Minister of Natural Resources, delivers remarks on the role of nuclear energy in Canada’s low-carbon economy during the Canadian Nuclear Association Conference and Trade Show in Ottawa on February , .",Honourable Jim Carr Minister Natural Resources delivers remarks role nuclear energy low carbon economy Canadian Nuclear Association Conference Trade Show Ottawa February 23 2017 nuclear naturalresources lowcarbon economy nuclearenergy,"[""nuclear"",""naturalresources"",""lowcarbon"",""economy"",""nuclearenergy""]",Environmental,7,0.0,en,naturalresourcescanada_instagram,"['carbon', 'natural', 'resources', 'low carbon']",neutral,No Poverty,['natural resources']
214,2017-03-08_09-45-00,2017-03-08T09:45:00,https://instagram.fyvr3-1.fna.fbcdn.net/vp/b1bd814206f04162e08c4c7ec6e0ce5b/5AFA2AD7/t51.2885-15/e35/17076007_1430440060361234_3106872727953211392_n.jpg,"Why is Joanne White a scientist? “I’m naturally curious, and I want my work to have meaning.” Specializing in the remote sensing of forest dynamics, Joanne detects the changes in the extent and health of Canada’s forests.",Joanne White scientist naturally curious want work meaning Specializing remote sensing forest dynamics Joanne detects changes extent health forests WomenInScience STEMGirls GirlsLoveScience NRCanSci,"[""womeninscience"",""stemgirls"",""girlslovescience"",""nrcansci""]",Social,7,0.0,en,naturalresourcescanada_instagram,"['ami', 'health', 'change', 'women']",neutral,Gender Equality,"['work', 'men', 'girls', 'women']"
215,2017-10-02_14-39-52,2017-10-02T14:39:52,https://instagram.fyvr3-1.fna.fbcdn.net/vp/f63bd95a6238fe7450bd1b796522d391/5A646958/t51.2885-15/e15/22157531_349209455532665_6574014137397936128_n.jpg,How will a clean energy future impact the Canadian workforce? Join the convo with Min Hajdu,clean energy future impact Canadian workforce Join GenEnergy convo Min Hajdu www generationenergy ca,"[""genenergy""]",Social,6,0.0,en,naturalresourcescanada_instagram,"['future', 'futur']",neutral,Affordable and clean energy,"['clean energy', 'energy']"
216,2017-12-01_08-52-07,2017-12-01T08:52:07,https://instagram.fyvr3-1.fna.fbcdn.net/vp/9c0e74e554bc47534ab739b516ce4b2f/5AFCE3EA/t51.2885-15/e35/24254572_384410532016406_1876607834532085760_n.jpg,"MP Breton announces $5.7M in funding to the Green Municipal Fund to help municipalities improve air, water and soil quality and reduce GHGs",MP Breton announces 7M funding Green Municipal Fund help Quebec municipalities improve air water soil quality reduce GHGs CDNmuni,"[""quebec"",""cdnmuni""]",Environmental,6,0.0,en,naturalresourcescanada_instagram,"['water', 'green ', 'air']",neutral,Sustainable Cities and Communities,"['municipa', 'municipal', 'air']"
217,2017-10-03_09-09-52,2017-10-03T09:09:52,https://instagram.fyvr3-1.fna.fbcdn.net/vp/507079866f5611a48f7d6c8b8a07e142/5A6471A6/t51.2885-15/e15/22158054_227845667749767_5033432363577638912_n.jpg,Have your say in Canada’s energy future! Join Min Hehr in the convo & participate virtually: generationenergy.ca,say energy future Join Min Hehr GenEnergy convo participate virtually generationenergy ca,"[""genenergy""]",Social,6,0.0,en,naturalresourcescanada_instagram,"['future', 'futur']",neutral,Affordable and clean energy,['energy']
218,2017-05-13_09-39-22,2017-05-13T09:39:22,https://instagram.fyvr3-1.fna.fbcdn.net/vp/5054a5ec3a4557ec4a3105d4cab00cad/5AF94AE2/t51.2885-15/e35/18382241_1920595968175780_5379443089381261312_n.jpg,Are you at ? Tweet us at a picture of you at the event using !,Funfest Tweet us NRCan picture event using OdySci,"[""funfest"",""odysci""]",Social,6,0.0,en,naturalresourcescanada_instagram,[],neutral,No Poverty,[]
219,2017-02-08_05-57-42,2017-02-08T05:57:42,https://instagram.fyvr3-1.fna.fbcdn.net/vp/80e801111e3135e5f731470a199180a0/5AF38F69/t51.2885-15/e35/16465513_1854387021452887_8528558259504676864_n.jpg,"Canada’s Minister of Natural Resources, the Honourable Jim Carr, delivers a keynote address at the Energy Council of Canada Conference in Ottawa, Ontario, on Monday, February , .",Minister Natural Resources Honourable Jim Carr delivers keynote address Energy Council Canada Conference Ottawa Ontario Monday February 2017,[],Economical,6,0.0,en,naturalresourcescanada_instagram,"['energy', 'minister']",neutral,No Poverty,['natural resources']
220,2016-12-08_08-58-20,2016-12-08T08:58:20,https://instagram.fyvr3-1.fna.fbcdn.net/vp/9ee8687efc8b0982bdee4541262f1901/5AE8914F/t51.2885-15/e35/15306780_205731803213711_1668121738208083968_n.jpg,Safety is an important aspect of Canada’s pipeline infrastructure.,Safety important aspect pipeline infrastructure pipeline safety infrastructure naturalresources naturalgas petroleum Canada transmountain tmx line3,"[""pipeline"",""safety"",""infrastructure"",""naturalresources"",""naturalgas"",""petroleum"",""canada"",""transmountain"",""tmx"",""line3""]",Economical,5,0.1,en,naturalresourcescanada_instagram,"['import', 'infrastructure']",positive,"Industry, Innovation and Infrastructure",['infrastructure']
221,2017-10-05_14-03-23,2017-10-05T14:03:23,https://instagram.fyvr3-1.fna.fbcdn.net/vp/2801a3f5e6aab48e9c32dd75fd9c3913/5A636EA0/t51.2885-15/e15/22159410_154100665182661_2788035710475567104_n.jpg,Min Duclos has a vision for Canada’s energy future. Do you? Share your ideas with us at,Min Duclos vision energy future Share ideas us www generationenergy ca ideas,[],Social,5,0.0,en,naturalresourcescanada_instagram,"['future', 'futur']",neutral,Affordable and clean energy,['energy']
222,2017-12-06_08-09-12,2017-12-06T08:09:12,https://instagram.fyvr3-1.fna.fbcdn.net/vp/27a24e7f4951a0ed9b5efc4b91051053/5ADB2398/t51.2885-15/e35/25012418_296020604239125_5087109473273643008_n.jpg,Geoscape posters with their geological information are used in classrooms across Canada,Geoscape posters geological information used classrooms across Canada GSC175,"[""gsc175""]",Environmental,5,0.0,en,naturalresourcescanada_instagram,['or'],neutral,Quality Education,"['information', 'formation']"
223,2017-10-05_14-58-52,2017-10-05T14:58:52,https://instagram.fyvr3-1.fna.fbcdn.net/vp/24438063448b3315ea94be8d13dec6ea/5A638C01/t51.2885-15/e15/22280518_872223799611749_1769028855206510592_n.jpg,How can Canada transition to a low-carbon energy future? Min Gould of Democratic Institutions joins the conversation,Canada transition low carbon energy future Min Gould Democratic Institutions joins GenEnergy conversation,"[""genenergy""]",Social,5,0.0,en,naturalresourcescanada_instagram,"['future', 'futur']",neutral,Affordable and clean energy,['energy']
224,2017-08-14_11-16-26,2017-08-14T11:16:26,https://instagram.fyvr3-1.fna.fbcdn.net/vp/4b97020365b758f4414a9de8d7ca0286/5A637EE6/t51.2885-15/e15/20759904_1906383192962731_490156262118391808_n.jpg,“We have to take everything under consideration.” See what else Kayla said about her energy future. ,take everything consideration See else Kayla said energy future GenEnergy YourEnergyFuture CleanEnergy,"[""genenergy"",""yourenergyfuture"",""cleanenergy""]",Social,5,0.0,en,naturalresourcescanada_instagram,"['future', 'futur']",neutral,Clean Water and Sanitation,['clean']
225,2017-11-03_07-24-17,2017-11-03T07:24:17,https://instagram.fyvr3-1.fna.fbcdn.net/vp/ad23298672cc11c394f5c6139d3efde1/5AFE76D5/t51.2885-15/e35/23279608_739554499548279_3974571510336585728_n.jpg,Canada’s energy future matters! The conversation of a generation continues,energy future matters conversation generation continues GenEnergy,"[""genenergy""]",Social,5,0.0,en,naturalresourcescanada_instagram,"['future', 'futur']",neutral,Affordable and clean energy,['energy']
226,2017-09-28_14-09-28,2017-09-28T14:09:28,https://instagram.fyvr3-1.fna.fbcdn.net/vp/c1f6b03d072161b43a5219467f0a6d7e/5A63A48E/t51.2885-15/e15/21985360_2086057888289836_1771703674939113472_n.jpg,Minister McKenna had a lot to say about our energy future! Check it out!,Minister McKenna lot say energy future Check GenEnergy,"[""genenergy""]",Social,5,0.0,en,naturalresourcescanada_instagram,"['future', 'futur']",neutral,Affordable and clean energy,['energy']
227,2017-09-29_14-32-24,2017-09-29T14:32:24,https://instagram.fyvr3-1.fna.fbcdn.net/vp/2a539bd806b36ef346f5e4f74da2243c/5A646E5D/t51.2885-15/e15/22069172_137988863488157_500399325327654912_n.jpg,Join Min Sohi and be part of the generation that defines Canada's energy future!,Join Min Sohi part generation defines Canada energy future www generationenergy ca GenEnergy,"[""genenergy""]",Social,5,0.0,en,naturalresourcescanada_instagram,"['future', 'futur']",neutral,Affordable and clean energy,['energy']
228,2017-10-03_13-59-23,2017-10-03T13:59:23,https://instagram.fyvr3-1.fna.fbcdn.net/vp/118d40c119584b05572c951261988288/5A63A7A6/t51.2885-15/e15/22220544_1649919945072041_2659286425031147520_n.jpg,"With only week until the forum, Min Carr encourages CDNs to participate in the conversation virtually:generationenergy.ca",week GenEnergy forum Min Carr encourages CDNs participate conversation virtually ngenerationenergy ca,"[""genenergy""]",Economical,4,0.0,en,naturalresourcescanada_instagram,['energy'],neutral,Affordable and clean energy,['energy']
229,2017-10-04_13-30-59,2017-10-04T13:30:59,https://instagram.fyvr3-1.fna.fbcdn.net/vp/5cd4d458ae32cc17def52ad48475534d/5A639EB1/t51.2885-15/e15/22158566_1761226524171008_5387524418241036288_n.jpg,We're counting down until the forum! Min Hajdu invites you to watch the virtual conference generationenergy.ca,counting GenEnergy forum Min Hajdu invites watch virtual conference generationenergy ca,"[""genenergy""]",Economical,4,0.0,en,naturalresourcescanada_instagram,['energy'],neutral,Affordable and clean energy,['energy']
230,2017-10-05_12-41-44,2017-10-05T12:41:44,https://instagram.fyvr3-1.fna.fbcdn.net/vp/9679f2cc097aea4064152909be85b57d/5A6475DB/t51.2885-15/e15/22158955_143757942902678_8696874815199379456_n.jpg,Be a part of the conversation of a generation. Join Min Duclos in sharing your energy future for Canada with us!,part conversation generation Join Min Duclos sharing energy future Canada us GenEnergy,"[""genenergy""]",Social,4,0.0,en,naturalresourcescanada_instagram,"['future', 'futur']",neutral,Affordable and clean energy,['energy']
231,2017-10-05_15-22-28,2017-10-05T15:22:28,https://instagram.fyvr3-1.fna.fbcdn.net/vp/9e3ff97e2d0949f55cf1bdbe2fe029da/5A639C24/t51.2885-15/e15/22221091_353080318485186_4651293944838094848_n.jpg,Join Min Duclos as we discuss a way forward for Canada’s energy future. Learn how to participate virtually: generationenergy.ca,Join Min Duclos discuss way forward energy future Learn participate virtually generationenergy ca GenEnergy,"[""genenergy""]",Social,4,0.0,en,naturalresourcescanada_instagram,"['future', 'futur']",neutral,Affordable and clean energy,['energy']
232,2017-10-04_08-22-12,2017-10-04T08:22:12,https://instagram.fyvr3-1.fna.fbcdn.net/vp/46a00fa0f817588ed163b2da11b57f25/5A637221/t51.2885-15/e15/22157758_716502001894379_5388242631262208000_n.jpg,Be part of the conversation of a generation! Min Sohi invites you to join the virtual conference generationenergy.ca,part conversation generation Min Sohi invites join GenEnergy virtual conference generationenergy ca,"[""genenergy""]",Economical,3,0.0,en,naturalresourcescanada_instagram,['energy'],neutral,Affordable and clean energy,['energy']
233,2016-12-08_08-45-08,2016-12-08T08:45:08,https://instagram.fyvr3-1.fna.fbcdn.net/vp/e875d15c934f0dd3fb468e8d50907d45/5A639865/t51.2885-15/e15/15306616_108255179668603_2983581091811557376_n.jpg,"Funding from Budget will increase charging/refuelling infrastructure for electric, natural gas and hydrogen vehicles.",Funding Budget 2016 increase charging refuelling infrastructure electric natural gas hydrogen vehicles electricvehicles naturalgas electricity cars vroom electric ecofriendly battery electriccars canada driving future infrastructure,"[""electricvehicles"",""naturalgas"",""electricity"",""cars"",""vroom"",""electric"",""ecofriendly"",""battery"",""electriccars"",""canada"",""driving"",""future"",""infrastructure""]",Economical,3,0.0,en,naturalresourcescanada_instagram,"['infrastructure', 'funding']",neutral,Affordable and clean energy,"['electricity', 'gas']"
234,2016-12-08_08-20-07,2016-12-08T08:20:07,https://instagram.fyvr3-1.fna.fbcdn.net/vp/12beadecb48a7bc28b84826e6ece926e/5AE5E4BF/t51.2885-15/e35/15306519_256932708059005_6692938028022759424_n.jpg,The Government of Canada approved the Enbridge Line Replacement Project. Visit our website to learn more about the decisions (link in bio).,Government Canada approved Enbridge Line Replacement Project Visit website learn decisions link bio pipeline canada economy replace naturalresources canadians Alberta Saskatchewan Sask Manitoba line3,"[""pipeline"",""canada"",""economy"",""replace"",""naturalresources"",""canadians"",""alberta"",""saskatchewan"",""sask"",""manitoba"",""line3""]",Environmental,2,0.0,en,naturalresourcescanada_instagram,"['natural', 'resources', 'government']",neutral,Gender Equality,['men']
235,2016-12-08_08-17-30,2016-12-08T08:17:30,https://instagram.fyvr3-1.fna.fbcdn.net/vp/c0d6aa5f3211b0f5d3406eaaf08047a1/5ADF40FC/t51.2885-15/e35/15305982_1721144378202342_6194383069026189312_n.jpg,The Government of Canada approved the Trans Mountain Eansion Project. Visit our website to learn more about the decision (link in bio),Government Canada approved Trans Mountain Expansion Project Visit website learn decision link bio pipeline canada economy expansion TMX TransMountain naturalresources canadians BritishColumbia Alberta,"[""pipeline"",""canada"",""economy"",""expansion"",""tmx"",""transmountain"",""naturalresources"",""canadians"",""britishcolumbia"",""alberta""]",Environmental,1,0.0,en,naturalresourcescanada_instagram,"['natural', 'resources', 'government']",neutral,Gender Equality,['men']
236,2016-12-08_08-15-13,2016-12-08T08:15:13,https://instagram.fyvr3-1.fna.fbcdn.net/vp/e4f5e623340b13bbb71e4d4c85ac2d03/5AE31943/t51.2885-15/e35/15306784_920549001414237_5518701506963963904_n.jpg,What do the Trans Mountain Eansion project and replacement project mean for Canadians?,Trans Mountain Expansion project Line3 replacement project mean Canadians pipeline TransMountain jobs Canada Canadians economy naturalresources,"[""line3"",""pipeline"",""transmountain"",""jobs"",""canada"",""canadians"",""economy"",""naturalresources""]",Economical,1,0.0,fr,naturalresourcescanada_instagram,['jobs'],neutral,Gender Equality,['men']
