,Unnamed: 0,Unnamed: 0.1,id,retweet_count,favorite_count,created_at,full_text_cleaned,hashtags,urls,text_filtered,text_tokenized,text_stemmed,text_original,text_sentiment_original_scores,text_sentiment_original_scores_type
348,348,348,928978081699819520,0,0,2017-11-10 13:30:08,La re carte numérique de la CGC montre la géologie de la ceinture de roches vertes de Vizien au Québec,['#CGC175'],"['https://t.co/G1OQ4jgd3g', 'https://t.co/uiRASCxHxN']",La carte rique de la CGC montre la ologie de la ceinture de roches vertes de Vizien au bec,"['La', 'carte', 'rique', 'de', 'la', 'CGC', 'montre', 'la', 'ologie', 'de', 'la', 'ceinture', 'de', 'roches', 'vertes', 'de', 'Vizien', 'au', 'bec']","['la', u'cart', u'riqu', 'de', 'la', u'cgc', u'montr', 'la', u'ologi', 'de', 'la', u'ceintur', 'de', u'roch', u'vert', 'de', u'vizien', 'au', u'bec']",La 1re carte numérique de la CGC montre la géologie de la ceinture de roches vertes de Vizien au Québec #CGC175 https://t.co/G1OQ4jgd3g https://t.co/uiRASCxHxN,0.0,Neutral
349,349,349,928744234072584193,0,0,2017-11-09 22:00:55,Une eérience mémorable en perspective! Rendez-vous à notre pour un entretien avec un eert en géo:,['#BiblioVivante'],"['https://t.co/YWpJCgdbdX', 'https://t.co/8YdsTgHPNr']",Une rience morable en perspective Rendez vous notre pour un entretien avec un eert en,"['Une', 'rience', 'morable', 'en', 'perspective', 'Rendez', 'vous', 'notre', 'pour', 'un', 'entretien', 'avec', 'un', 'eert', 'en']","[u'une', u'rienc', u'morabl', 'en', u'perspect', u'rendez', u'vous', u'notr', u'pour', 'un', u'entretien', u'avec', 'un', u'eert', 'en']",Une expérience mémorable en perspective! Rendez-vous à notre #BiblioVivante pour un entretien avec un expert en géo: https://t.co/YWpJCgdbdX https://t.co/8YdsTgHPNr,0.0,Neutral
350,350,350,928729168149471233,1,1,2017-11-09 21:01:03,Le engage millions $ dans les nouvelles technologies des énergies renouvelables,"['#GC', '#Budget2017', '#MRC2017']","['https://t.co/4Pn7zTBQxr', 'https://t.co/eihxi5E6GY']",Le engage millions dans les nouvelles technologies des nergies renouvelables,"['Le', 'engage', 'millions', 'dans', 'les', 'nouvelles', 'technologies', 'des', 'nergies', 'renouvelables']","['le', u'engag', u'million', u'dan', u'les', u'nouvell', u'technolog', u'des', u'nergi', u'renouvel']",Le #GC engage 200 millions $ dans les nouvelles technologies des énergies renouvelables #Budget2017 #MRC2017 https://t.co/4Pn7zTBQxr https://t.co/eihxi5E6GY,0.0,Neutral
351,351,351,928698892023103488,0,0,2017-11-09 19:00:44,"étro Sharon Smith, de la CGC, à l’entrée d’une caverne de glace sous une combe à neige à Alert, au Nunavut, en août .",['#JeudiR'],['https://t.co/W06cpaVJSg'],tro Sharon Smith de la CGC une caverne de glace sous une combe neige Alert au Nunavut en,"['tro', 'Sharon', 'Smith', 'de', 'la', 'CGC', 'une', 'caverne', 'de', 'glace', 'sous', 'une', 'combe', 'neige', 'Alert', 'au', 'Nunavut', 'en']","[u'tro', u'sharon', u'smith', 'de', 'la', u'cgc', u'une', u'cavern', 'de', u'glace', u'sous', u'une', u'comb', u'neig', u'alert', 'au', u'nunavut', 'en']","#JeudiRétro Sharon Smith, de la CGC, à l’entrée d’une caverne de glace sous une combe à neige à Alert, au Nunavut, en août 2001. https://t.co/W06cpaVJSg",0.0,Neutral
352,352,352,928696485167927296,1,1,2017-11-09 18:51:11,"Plus de personnes (étudiants, industrie et gouv.) ont participé à énÉnergie . Voyez le résumé vidéo (Angl. Seul.)",['#G'],['https://t.co/cotOpvMfmb'],Plus de personnes tudiants industrie et gouv ont nergie Voyez le Angl Seul,"['Plus', 'de', 'personnes', 'tudiants', 'industrie', 'et', 'gouv', 'ont', 'nergie', 'Voyez', 'le', 'Angl', 'Seul']","[u'plus', 'de', u'personn', u'tudiant', u'industri', 'et', u'gouv', u'ont', u'nergi', u'voyez', 'le', u'angl', u'seul']","Plus de 65 personnes (étudiants, industrie et gouv.) ont participé à #GénÉnergie @McMasterU. Voyez le résumé vidéo (Angl. Seul.) https://t.co/cotOpvMfmb",0.0,Neutral
353,353,353,928690825067888641,1,1,2017-11-09 18:28:41,Le sait le potentiel de l’énergie marine et appuie la recherche ds le secteur de l’énergie marémotrice,"['#GC', '#MRC2017']","['https://t.co/hUq0i6lIQI', 'https://t.co/6gBYXtKfOB']",Le sait le potentiel de nergie marine et appuie la recherche ds le secteur de nergie motrice,"['Le', 'sait', 'le', 'potentiel', 'de', 'nergie', 'marine', 'et', 'appuie', 'la', 'recherche', 'ds', 'le', 'secteur', 'de', 'nergie', 'motrice']","['le', u'sait', 'le', u'potentiel', 'de', u'nergi', u'marin', 'et', u'appui', 'la', u'recherch', 'ds', 'le', u'secteur', 'de', u'nergi', u'motric']",Le #GC sait le potentiel de l’énergie marine et appuie la recherche ds le secteur de l’énergie marémotrice #MRC2017 https://t.co/hUq0i6lIQI https://t.co/6gBYXtKfOB,0.0,Neutral
354,354,354,928690046806429696,0,0,2017-11-09 18:25:36,: Le ministre Carr fait une annonce au sujet de la réunion ministérielle sur l'énergie propre et de la e réunion ministérielle de Mission Innovation de,['#SVLM'],['https://t.co/kA2aCJAb9h'],Le ministre Carr fait une annonce au sujet de la union rielle sur nergie propre et de la union rielle de Mission Innovation de,"['Le', 'ministre', 'Carr', 'fait', 'une', 'annonce', 'au', 'sujet', 'de', 'la', 'union', 'rielle', 'sur', 'nergie', 'propre', 'et', 'de', 'la', 'union', 'rielle', 'de', 'Mission', 'Innovation', 'de']","['le', u'ministr', u'carr', u'fait', u'une', u'annonc', 'au', u'sujet', 'de', 'la', u'union', u'riell', u'sur', u'nergi', u'propr', 'et', 'de', 'la', u'union', u'riell', 'de', u'mission', u'innov', 'de']","#SVLM : Le ministre Carr fait une annonce au sujet de la réunion ministérielle
sur l'énergie propre et de la 4e réunion ministérielle de Mission Innovation de
2019
https://t.co/kA2aCJAb9h",0.0,Neutral
355,355,355,928689911993110528,2169,0,2017-11-09 18:25:03,: RT pour rendre hommage aux vétérans canadiens. Vous recevrez un rappel le /11 et serez ajouté à une mosaïque …,['#Lecanada'],[],RT pour rendre hommage aux rans canadiens Vous recevrez un rappel le 11 et serez une que,"['RT', 'pour', 'rendre', 'hommage', 'aux', 'rans', 'canadiens', 'Vous', 'recevrez', 'un', 'rappel', 'le', '11', 'et', 'serez', 'une', 'que']","['rt', u'pour', u'rendr', u'hommag', u'aux', u'ran', u'canadien', u'vous', u'recevrez', 'un', u'rappel', 'le', '11', 'et', u'serez', u'une', u'que']",RT @VeteransFR_CA: RT pour rendre hommage aux vétérans canadiens. Vous recevrez un rappel le 11/11 et serez ajouté à une mosaïque #Lecanada…,0.0,Neutral
356,356,356,928689273682964480,1,4,2017-11-09 18:22:31,Kim Rudd parle à de l’aide du Canada au dév. de l’énergie marémotrice ds un monde,"['#BasCarbone', '#MRC2017']",['https://t.co/9VnIjvAx9S'],Kim Rudd parle de aide du Canada au de nergie motrice ds un monde,"['Kim', 'Rudd', 'parle', 'de', 'aide', 'du', 'Canada', 'au', 'de', 'nergie', 'motrice', 'ds', 'un', 'monde']","[u'kim', u'rudd', u'parl', 'de', u'aid', 'du', u'canada', 'au', 'de', u'nergi', u'motric', 'ds', 'un', u'mond']",Kim Rudd parle à @Canadian_MRE de l’aide du Canada au dév. de l’énergie marémotrice ds un monde #BasCarbone #MRC2017 https://t.co/9VnIjvAx9S,0.0,Neutral
357,357,357,928688846337953799,1,1,2017-11-09 18:20:49,La SP Rudd a prononcé une allocution à la Conférence de sur les collectivités écoénergétiques intelligentes à Ottawa,['#QUEST2017'],['https://t.co/sKxKZumDUH'],La SP Rudd une allocution la rence de sur les tiques intelligentes Ottawa,"['La', 'SP', 'Rudd', 'une', 'allocution', 'la', 'rence', 'de', 'sur', 'les', 'tiques', 'intelligentes', 'Ottawa']","['la', 'sp', u'rudd', u'une', u'allocut', 'la', u'renc', 'de', u'sur', u'les', u'tiqu', u'intelligent', u'ottawa']",La SP Rudd a prononcé une allocution à la Conférence de @QUESTCanada sur les collectivités écoénergétiques intelligentes à Ottawa #QUEST2017 https://t.co/sKxKZumDUH,0.0,Neutral
358,358,358,928638453847396357,1,1,2017-11-09 15:00:35,Apprenez de notre eert! Rencontrez Mike Major durant la éo. Pour plus d’info sur notre :,"['#SemaineG', '#BiblioVivante']","['https://t.co/YWpJCgdbdX', 'https://t.co/QchYDF5T7L']",Apprenez de notre eert Rencontrez Mike Major durant la Pour plus info sur notre,"['Apprenez', 'de', 'notre', 'eert', 'Rencontrez', 'Mike', 'Major', 'durant', 'la', 'Pour', 'plus', 'info', 'sur', 'notre']","[u'apprenez', 'de', u'notr', u'eert', u'rencontrez', u'mike', u'major', u'durant', 'la', u'pour', u'plus', u'info', u'sur', u'notr']",Apprenez de notre expert! Rencontrez Mike Major durant la #SemaineGéo. Pour plus d’info sur notre #BiblioVivante: https://t.co/YWpJCgdbdX https://t.co/QchYDF5T7L,0.0625,Neutral
359,359,359,928615749790420993,0,0,2017-11-09 13:30:22,Les projets CARTNAT (1991-2003) ont produit environ nouvelles cartes géologiques et rapports,['#CGC175'],"['https://t.co/phaeGGKRZn', 'https://t.co/QXGSlPneXe']",Les projets CARTNAT 1991 2003 ont produit environ nouvelles cartes ologiques et rapports,"['Les', 'projets', 'CARTNAT', '1991', '2003', 'ont', 'produit', 'environ', 'nouvelles', 'cartes', 'ologiques', 'et', 'rapports']","[u'les', u'projet', u'cartnat', u'1991', u'2003', u'ont', u'produit', u'environ', u'nouvell', u'cart', u'ologiqu', 'et', u'rapport']",Les 13 projets CARTNAT (1991-2003) ont produit environ 750 nouvelles cartes géologiques et 2250 rapports #CGC175 https://t.co/phaeGGKRZn https://t.co/QXGSlPneXe,0.0,Neutral
360,360,360,928396833071751168,1,0,2017-11-08 23:00:28,Nous vous convions à un tête-à-tête avec l’un de nos eerts en géo de notre durant la éo:,"['#BiblioVivante', '#SemaineG']","['https://t.co/YWpJCgdbdX', 'https://t.co/dntIMrocVM']",Nous vous convions un avec un de nos eerts en de notre durant la,"['Nous', 'vous', 'convions', 'un', 'avec', 'un', 'de', 'nos', 'eerts', 'en', 'de', 'notre', 'durant', 'la']","[u'nous', u'vous', u'convion', 'un', u'avec', 'un', 'de', u'nos', u'eert', 'en', 'de', u'notr', u'durant', 'la']",Nous vous convions à un tête-à-tête avec l’un de nos experts en géo de notre #BiblioVivante durant la #SemaineGéo: https://t.co/YWpJCgdbdX https://t.co/dntIMrocVM,0.0,Neutral
361,361,361,928346554217517056,0,2,2017-11-08 19:40:41,Le forum Génération Énergie a été un grand succès. Merci à tous nos conférenciers. énÉnergie,['#G'],['https://t.co/fvflHXRKSr'],Le forum ration nergie un grand Merci tous nos renciers nergie,"['Le', 'forum', 'ration', 'nergie', 'un', 'grand', 'Merci', 'tous', 'nos', 'renciers', 'nergie']","['le', u'forum', u'ration', u'nergi', 'un', u'grand', u'merci', u'tous', u'nos', u'rencier', u'nergi']",Le forum Génération Énergie a été un grand succès. Merci à tous nos conférenciers. #GénÉnergie https://t.co/fvflHXRKSr,0.5,Positive
362,362,362,928343522599755776,11,0,2017-11-08 19:28:38,": C’est la journée des ! Encouragez les jeunes , attisez leur é et dites-leur: htt…","['#STEM', '#Canadiens', '#curiosit', '#OptezSciences']",[],est la des Encouragez les jeunes attisez leur et dites leur,"['est', 'la', 'des', 'Encouragez', 'les', 'jeunes', 'attisez', 'leur', 'et', 'dites', 'leur']","[u'est', 'la', u'des', u'encouragez', u'les', u'jeun', u'attisez', u'leur', 'et', u'dite', u'leur']","RT @MindesSciences: C’est la journée des #STEM! Encouragez les jeunes #Canadiens, attisez leur #curiosité et dites-leur: #OptezSciences htt…",0.0,Neutral
363,363,363,928332956363575302,1,0,2017-11-08 18:46:39,"Du au novembre, célébrez avec nous la éo en consultant un eert en géo de notre :","['#SemaineG', '#BiblioVivante']","['https://t.co/YWpJCgdbdX', 'https://t.co/MKN0D2Aj2K']",Du au novembre brez avec nous la en consultant un eert en de notre,"['Du', 'au', 'novembre', 'brez', 'avec', 'nous', 'la', 'en', 'consultant', 'un', 'eert', 'en', 'de', 'notre']","['du', 'au', u'novembr', u'brez', u'avec', u'nous', 'la', 'en', u'consult', 'un', u'eert', 'en', 'de', u'notr']","Du 12 au 18 novembre, célébrez avec nous la #SemaineGéo en consultant un expert en géo de notre #BiblioVivante: https://t.co/YWpJCgdbdX https://t.co/MKN0D2Aj2K",0.0,Neutral
364,364,364,928320240429207559,2,1,2017-11-08 17:56:07,Le ministre Carr salue l’adhésion du Mexique à l’Agence internationale de l’énergie dans son discours lors de la réception inaugurale,[],['https://t.co/eLOvNZxBrH'],Le ministre Carr salue sion du Mexique Agence internationale de nergie dans son discours lors de la ception inaugurale,"['Le', 'ministre', 'Carr', 'salue', 'sion', 'du', 'Mexique', 'Agence', 'internationale', 'de', 'nergie', 'dans', 'son', 'discours', 'lors', 'de', 'la', 'ception', 'inaugurale']","['le', u'ministr', u'carr', u'salu', u'sion', 'du', u'mexiqu', u'agenc', u'international', 'de', u'nergi', u'dan', u'son', u'discour', u'lor', 'de', 'la', u'ception', u'inaugural']",Le ministre Carr salue l’adhésion du Mexique à l’Agence internationale de l’énergie @IEA dans son discours lors de la réception inaugurale https://t.co/eLOvNZxBrH,0.0,Neutral
365,365,365,928309987633397760,2,0,2017-11-08 17:15:22,Conférence êturbaine à : bon eé de sur la détection précoce des insectes envahissants,"['#for', '#Fredericton', '#SciRNCan']",['https://t.co/oecEeZoOio'],rence bon de sur la tection coce des insectes envahissants,"['rence', 'bon', 'de', 'sur', 'la', 'tection', 'coce', 'des', 'insectes', 'envahissants']","[u'renc', u'bon', 'de', u'sur', 'la', u'tection', u'coce', u'des', u'insect', u'envahiss']",Conférence #forêturbaine à #Fredericton : bon exposé de @DontBugKate sur la détection précoce des insectes envahissants #SciRNCan https://t.co/oecEeZoOio,0.0,Neutral
366,366,366,928308678951886848,3,2,2017-11-08 17:10:10,Conférence êturbaine à : Krista Ryall présente des solutions de lutte contre l’agrile du frêne,"['#for', '#Fredericton', '#SciRNCan']",['https://t.co/tQnMMfyEME'],rence Krista Ryall sente des solutions de lutte contre agrile du,"['rence', 'Krista', 'Ryall', 'sente', 'des', 'solutions', 'de', 'lutte', 'contre', 'agrile', 'du']","[u'renc', u'krista', u'ryall', u'sent', u'des', u'solut', 'de', u'lutt', u'contr', u'agril', 'du']",Conférence #forêturbaine à #Fredericton : Krista Ryall @GLFC_CFS présente des solutions de lutte contre l’agrile du frêne #SciRNCan https://t.co/tQnMMfyEME,0.0,Neutral
367,367,367,928307466311491584,2,2,2017-11-08 17:05:21,Conférence êturbaine à : Anthony Taylor parle de l’impact des sur les arbres urbains,"['#for', '#Fredericton', '#changementsclimatiques', '#SciRNCan']",['https://t.co/1G6MiVROUh'],rence Anthony Taylor parle de impact des sur les arbres urbains,"['rence', 'Anthony', 'Taylor', 'parle', 'de', 'impact', 'des', 'sur', 'les', 'arbres', 'urbains']","[u'renc', u'anthoni', u'taylor', u'parl', 'de', u'impact', u'des', u'sur', u'les', u'arbr', u'urbain']",Conférence #forêturbaine à #Fredericton : Anthony Taylor parle de l’impact des #changementsclimatiques sur les arbres urbains #SciRNCan https://t.co/1G6MiVROUh,0.0,Neutral
368,368,368,928302171480907776,2,0,2017-11-08 16:44:19,Le 🇨🇦 versera $ pour des activités C3E qui permettront aux femmes de jouer pleinement leur rôle dans une économie à ÉnergiePropre,['#'],['https://t.co/Q22T5GQa7p'],Le versera pour des C3E qui permettront aux femmes de jouer pleinement leur le dans une conomie nergiePropre,"['Le', 'versera', 'pour', 'des', 'C3E', 'qui', 'permettront', 'aux', 'femmes', 'de', 'jouer', 'pleinement', 'leur', 'le', 'dans', 'une', 'conomie', 'nergiePropre']","['le', u'versera', u'pour', u'des', u'c3e', u'qui', u'permettront', u'aux', u'femm', 'de', u'jouer', u'pleinement', u'leur', 'le', u'dan', u'une', u'conomi', u'nergiepropr']",Le 🇨🇦 versera 50 000 $ pour des activités C3E qui permettront aux femmes de jouer pleinement leur rôle dans une économie à #ÉnergiePropre https://t.co/Q22T5GQa7p,0.0,Neutral
369,369,369,928301706160623616,3,0,2017-11-08 16:42:28,"Le 🇨🇦 a promis M$ sur ans au programme de transition mondiale vers l’ÉnergiePropre de l’, qui mise sur l’eertise et la technologie",['#'],['https://t.co/Q22T5GQa7p'],Le promis sur ans au programme de transition mondiale vers nergiePropre de qui mise sur eertise et la technologie,"['Le', 'promis', 'sur', 'ans', 'au', 'programme', 'de', 'transition', 'mondiale', 'vers', 'nergiePropre', 'de', 'qui', 'mise', 'sur', 'eertise', 'et', 'la', 'technologie']","['le', u'promi', u'sur', u'an', 'au', u'programm', 'de', u'transit', u'mondial', u'ver', u'nergiepropr', 'de', u'qui', u'mise', u'sur', u'eertis', 'et', 'la', u'technologi']","Le 🇨🇦 a promis 1 M$ sur 4 ans au programme de transition mondiale vers l’#ÉnergiePropre de l’@IEA, qui mise sur l’expertise et la technologie https://t.co/Q22T5GQa7p",0.0,Neutral
370,370,370,928298234673532928,18,0,2017-11-08 16:28:40,": Journée des vétérans autochtones, le Canada se souvient de leur service &amp; leurs sacrifices",['#LeCanadasesouvient'],['https://t\xe2\x80\xa6'],des rans autochtones le Canada se souvient de leur service amp leurs sacrifices,"['des', 'rans', 'autochtones', 'le', 'Canada', 'se', 'souvient', 'de', 'leur', 'service', 'amp', 'leurs', 'sacrifices']","[u'des', u'ran', u'autochton', 'le', u'canada', 'se', u'souvient', 'de', u'leur', u'servic', u'amp', u'leur', u'sacrific']","RT @VeteransFR_CA: Journée des vétérans autochtones, le Canada se souvient de leur service &amp; leurs sacrifices #LeCanadasesouvient https://t…",0.0,Neutral
371,371,371,928296194903871488,1,0,2017-11-08 16:20:34,": Les négociateurs canadiens à l’œuvre! Beth Lavender (), co-modératrice de l’une des séances aujourd’hui h…",['#COP23'],[],Les gociateurs canadiens uvre Beth Lavender co ratrice de une des ances hui,"['Les', 'gociateurs', 'canadiens', 'uvre', 'Beth', 'Lavender', 'co', 'ratrice', 'de', 'une', 'des', 'ances', 'hui']","[u'les', u'gociateur', u'canadien', u'uvr', u'beth', u'lavend', 'co', u'ratric', 'de', u'une', u'des', u'anc', u'hui']","RT @environnementca: Les négociateurs canadiens à l’œuvre! Beth Lavender (@RNCan), co-modératrice de l’une des séances aujourd’hui #COP23 h…",0.0,Neutral
372,372,372,928295156683591680,2,1,2017-11-08 16:16:26,Le ministre Carr fait une annonce au sujet de la réunion ministérielle sur l'énergie propre de 8,[],['https://t.co/pLV8MMo3z'],Le ministre Carr fait une annonce au sujet de la union rielle sur nergie propre de,"['Le', 'ministre', 'Carr', 'fait', 'une', 'annonce', 'au', 'sujet', 'de', 'la', 'union', 'rielle', 'sur', 'nergie', 'propre', 'de']","['le', u'ministr', u'carr', u'fait', u'une', u'annonc', 'au', u'sujet', 'de', 'la', u'union', u'riell', u'sur', u'nergi', u'propr', 'de']",Le ministre Carr fait une annonce au sujet de la réunion ministérielle sur l'énergie propre de 2019 https://t.co/pLV8MMo3z8,0.0,Neutral
373,373,373,928292965017153538,2,0,2017-11-08 16:07:44,Le min Carr vante le secteur canadien de l'énergie pendant la ministérielle de l' u,['#AIE'],['https://t.co/kjwSm1eho'],Le min Carr vante le secteur canadien de nergie pendant la rielle de,"['Le', 'min', 'Carr', 'vante', 'le', 'secteur', 'canadien', 'de', 'nergie', 'pendant', 'la', 'rielle', 'de']","['le', u'min', u'carr', u'vant', 'le', u'secteur', u'canadien', 'de', u'nergi', u'pendant', 'la', u'riell', 'de']",Le min Carr vante le secteur canadien de l'énergie pendant la ministérielle de l' #AIE https://t.co/kjwSm1ehou,0.0,Neutral
