,Unnamed: 0,id,retweet_count,favorite_count,created_at,full_text_cleaned,hashtags,urls,text_filtered,text_tokenized,text_stemmed,text_original
651,651,900387690570543105,12,23,2017-08-23 16:02:08,There are so many activities ! We challenge you to try something new for ! What will you do?,['#Canada150'],"['https://t.co/xK3NcLhNPV', 'https://t.co/SLEW38dgmY']",many activities challenge try something new,"['many', 'activities', 'challenge', 'try', 'something', 'new']","[u'mani', u'activ', u'challeng', u'tri', u'someth', u'new']",There are so many activities @PointPeleeNP! We challenge you to try something new for #Canada150! What will you do? https://t.co/xK3NcLhNPV https://t.co/SLEW38dgmY
652,652,900326976325595136,28,100,2017-08-23 12:00:53,"The Banff Springs Snail is only found in ! They're limited to tiny patches of a rare, unique, &amp; fragile habitat",['#WildlifeWednesday'],['https://t.co/yQVVcbwRaZ'],Banff Springs Snail found limited tiny patches rare unique amp fragile habitat,"['Banff', 'Springs', 'Snail', 'found', 'limited', 'tiny', 'patches', 'rare', 'unique', 'amp', 'fragile', 'habitat']","[u'banff', u'spring', u'snail', u'found', u'limit', u'tini', u'patch', u'rare', u'uniqu', u'amp', u'fragil', u'habitat']","The Banff Springs Snail🐌 is only found in @BanffNP! They're limited to tiny patches of a rare, unique, &amp; fragile habitat #WildlifeWednesday https://t.co/yQVVcbwRaZ"
653,653,900130689030512640,1,9,2017-08-22 23:00:54,What do you know about family life in the mid-19th century? Step back in time at Sir Wilfrid Laurier NHS!,['#NHS100'],"['https://t.co/KROcwo5RgQ', 'https://t.co/hx2dvfNIlg']",know family life mid 19th century Step back time Sir Wilfrid Laurier NHS,"['know', 'family', 'life', 'mid', '19th', 'century', 'Step', 'back', 'time', 'Sir', 'Wilfrid', 'Laurier', 'NHS']","[u'know', u'famili', u'life', u'mid', u'19th', u'centuri', u'step', u'back', u'time', u'sir', u'wilfrid', u'laurier', u'nhs']",What do you know about family life in the mid-19th century? Step back in time at Sir Wilfrid Laurier NHS! #NHS100 https://t.co/KROcwo5RgQ https://t.co/hx2dvfNIlg
654,654,900086537249075202,13,0,2017-08-22 20:05:27,: Beautiful day at Greenwich National Park,['#Canada150'],['https://t.co/qaDLP7RnPI'],Beautiful day Greenwich National Park,"['Beautiful', 'day', 'Greenwich', 'National', 'Park']","[u'beauti', u'day', u'greenwich', u'nation', u'park']",RT @CatherineTNBTSO: Beautiful day at Greenwich National Park @ParksCanadaPEI @ParksCanada @ipacpei #Canada150 https://t.co/qaDLP7RnPI
655,655,900016663537606656,32,0,2017-08-22 15:27:48,: Being in the North has its perks! We have amazing sunsets and tundra landscapes! h…,[],['https://t.co/Jtw9hYWppx'],North perks amazing sunsets tundra landscapes,"['North', 'perks', 'amazing', 'sunsets', 'tundra', 'landscapes']","[u'north', u'perk', u'amaz', u'sunset', u'tundra', u'landscap']",RT @ParksCanadaWPG: Being in the North has its perks! We have amazing sunsets and tundra landscapes! @ParksCanada https://t.co/Jtw9hYWppx h…
656,656,900012584413409280,5,0,2017-08-22 15:11:36,: Sunrise at . Camping .,['#FortressLouisbourg'],['https://t.co/se35SnKOlr'],Sunrise Camping,"['Sunrise', 'Camping']","[u'sunris', u'camp']",RT @gratech67: Sunrise at #FortressLouisbourg. Camping @ParksCanada . https://t.co/se35SnKOlr
657,657,899980823742603265,18,49,2017-08-22 13:05:23,Go on a adventure this ! 🥂 Bring a picnic to your fave or try our food + drink events: UC,"['#foodie', '#TravelTuesday', '#park']","['https://t.co/et1VrxA4', 'https://t.co/RiDUJy0Qqz']",Go adventure Bring picnic fave try food drink events UC,"['Go', 'adventure', 'Bring', 'picnic', 'fave', 'try', 'food', 'drink', 'events', 'UC']","['go', u'adventur', u'bring', u'picnic', u'fave', u'tri', u'food', u'drink', u'event', 'uc']",Go on a #foodie adventure this #TravelTuesday! 🥂🍇 Bring a picnic to your fave #park or try our food + drink events: https://t.co/et1VrxA4UC https://t.co/RiDUJy0Qqz
658,658,899771894894706688,1,13,2017-08-21 23:15:11,See why Shaun Majumder thinks you need to elore Terra Nova National Park!,[],['https://t.co/PeoWEOqNch'],See Shaun Majumder thinks need elore Terra Nova National Park,"['See', 'Shaun', 'Majumder', 'thinks', 'need', 'elore', 'Terra', 'Nova', 'National', 'Park']","[u'see', u'shaun', u'majumd', u'think', u'need', u'elor', u'terra', u'nova', u'nation', u'park']",https://t.co/PeoWEOqNch See why Shaun Majumder thinks you need to explore Terra Nova National Park!
659,659,899738155808641024,3,12,2017-08-21 21:01:07,So many sights and adventures on the ! that the Peterborough Lift Lock is the highest hydraulic lift lock in the world?,['#DYK'],['https://t.co/9UoSPt8c5L'],many sights adventures Peterborough Lift Lock highest hydraulic lift lock world,"['many', 'sights', 'adventures', 'Peterborough', 'Lift', 'Lock', 'highest', 'hydraulic', 'lift', 'lock', 'world']","[u'mani', u'sight', u'adventur', u'peterborough', u'lift', u'lock', u'highest', u'hydraul', u'lift', u'lock', u'world']",So many sights and adventures on the @TrentSevernNHS! #DYK that the Peterborough Lift Lock is the highest hydraulic lift lock in the world? https://t.co/9UoSPt8c5L
660,660,899716334350721025,30,0,2017-08-21 19:34:24,: Tomorrow on Facebook! Live chat from the ship – Finding Franklin’s Lost Eedition with &amp; htt…,[],[],Tomorrow Facebook Live chat ship Finding Lost Eedition amp,"['Tomorrow', 'Facebook', 'Live', 'chat', 'ship', 'Finding', 'Lost', 'Eedition', 'amp']","[u'tomorrow', u'facebook', u'live', u'chat', u'ship', u'find', u'lost', u'eedit', u'amp']",RT @PCArchaeology: Tomorrow on Facebook! Live chat from the ship – Finding Franklin’s Lost Expedition with @canada_c3 &amp; @MuseumofNature htt…
661,661,899714049948209153,2,0,2017-08-21 19:25:20,: from Fortress Louisbourg to Anne of Green Gables. My daughter and I taking pics of us ta…,['#sharethechairs'],[],Fortress Louisbourg Anne Green Gables daughter taking pics us,"['Fortress', 'Louisbourg', 'Anne', 'Green', 'Gables', 'daughter', 'taking', 'pics', 'us']","[u'fortress', u'louisbourg', u'ann', u'green', u'gabl', u'daughter', u'take', u'pic', 'us']",RT @phillipjsteward: @ParksCanada #sharethechairs from Fortress Louisbourg to Anne of Green Gables.  My daughter and I taking pics of us ta…
662,662,899662706625695747,0,2,2017-08-21 16:01:18,This Week in : Canada showcases its finest summer athletes u,['#History'],"['https://t.co/zP9CZB3Qz', 'https://t.co/mjba0YV0MH']",Week Canada showcases finest summer athletes,"['Week', 'Canada', 'showcases', 'finest', 'summer', 'athletes']","[u'week', u'canada', u'showcas', u'finest', u'summer', u'athlet']","This Week in #History: Canada showcases its finest summer athletes
https://t.co/zP9CZB3Qzu https://t.co/mjba0YV0MH"
663,663,899641057385861121,7,13,2017-08-21 14:35:17,What have you discovered so far? There's still time to check a few more off your list:,"['#HiddenGems', '#MotivationMonday']","['https://t.co/shwTuOAr6s', 'https://t.co/MQCfa2EInS']",discovered far still time check list,"['discovered', 'far', 'still', 'time', 'check', 'list']","[u'discov', u'far', u'still', u'time', u'check', u'list']",What #HiddenGems have you discovered so far? There's still time to check a few more off your list: https://t.co/shwTuOAr6s #MotivationMonday https://t.co/MQCfa2EInS
664,664,899590721459679233,31,87,2017-08-21 11:15:16,the spiral tusk of a narwhal is actually its tooth?,"['#DidYouKnow', '#MarineMonday', '#DYK']",['https://t.co/SV5E8caioV'],spiral tusk narwhal actually tooth,"['spiral', 'tusk', 'narwhal', 'actually', 'tooth']","[u'spiral', u'tusk', u'narwhal', u'actual', u'tooth']",#DidYouKnow the spiral tusk of a narwhal is actually its tooth? #MarineMonday #DYK https://t.co/SV5E8caioV
665,665,899424596411260929,15,32,2017-08-21 00:15:08,Want to get inspired for your next adventure but only have a minute? Check out our YouTube channel,['#SubscriberSunday'],"['https://t.co/74AMDA1pbA', 'https://t.co/MGe1Dq9MYs']",Want get inspired next adventure minute Check YouTube channel,"['Want', 'get', 'inspired', 'next', 'adventure', 'minute', 'Check', 'YouTube', 'channel']","[u'want', u'get', u'inspir', u'next', u'adventur', u'minut', u'check', u'youtub', u'channel']",Want to get inspired for your next adventure but only have a minute? Check out our YouTube channel https://t.co/74AMDA1pbA #SubscriberSunday https://t.co/MGe1Dq9MYs
666,666,899376781224026112,24,79,2017-08-20 21:05:08,WOW! The proposed Tallurutiup Imanga/ is ’s largest protected area: it’s almost x the size of ! U,"['#NMCA', '#LancasterSound', '#Canada', '#NovaScotia']",['https://t.co/1m7PY6s9O'],WOW proposed Tallurutiup Imanga largest protected area almost size,"['WOW', 'proposed', 'Tallurutiup', 'Imanga', 'largest', 'protected', 'area', 'almost', 'size']","[u'wow', u'propos', u'tallurutiup', u'imanga', u'largest', u'protect', u'area', u'almost', u'size']",WOW! 😲 The proposed #NMCA Tallurutiup Imanga/#LancasterSound is #Canada’s largest protected area: it’s almost 2x the size of #NovaScotia! https://t.co/1m7PY6s9OU
667,667,899337849333583873,12,58,2017-08-20 18:30:26,"Life is busy, take some time to enjoy a sunset , snap a pic and share it! Tag to show it off!",['#ParksChallege'],['https://t.co/fRIH54LRsM'],Life busy take time enjoy sunset snap pic share Tag show,"['Life', 'busy', 'take', 'time', 'enjoy', 'sunset', 'snap', 'pic', 'share', 'Tag', 'show']","[u'life', u'busi', u'take', u'time', u'enjoy', u'sunset', u'snap', u'pic', u'share', u'tag', u'show']","Life is busy, take some time to enjoy a sunset 🌄, snap a pic 📸 and share it! Tag #ParksChallege to show it off! https://t.co/fRIH54LRsM"
668,668,899288715738132481,98,164,2017-08-20 15:15:12,Tomorrow you'll be able to see partial solar eclipse from many of our locations! Here's how to protect your eyes:,[],"['https://t.co/QMM6AKVd0w', 'https://t.co/71Kw0tahQS']",Tomorrow able see partial solar eclipse many locations protect eyes,"['Tomorrow', 'able', 'see', 'partial', 'solar', 'eclipse', 'many', 'locations', 'protect', 'eyes']","[u'tomorrow', u'abl', u'see', u'partial', u'solar', u'eclips', u'mani', u'locat', u'protect', u'eye']",Tomorrow you'll be able to see partial solar eclipse from many of our locations! Here's how to protect your eyes: https://t.co/QMM6AKVd0w https://t.co/71Kw0tahQS
669,669,899270088989257728,5,29,2017-08-20 14:01:11,"Farm history and architecture, two important parts of our ! Check out Motherwell Homestead NHS to get a lesson in both!","['#Heritage', '#Canada150']",['https://t.co/sOE23iCQki'],Farm history architecture two important parts Check Motherwell Homestead NHS get lesson,"['Farm', 'history', 'architecture', 'two', 'important', 'parts', 'Check', 'Motherwell', 'Homestead', 'NHS', 'get', 'lesson']","[u'farm', u'histori', u'architectur', u'two', u'import', u'part', u'check', u'motherwel', u'homestead', u'nhs', u'get', u'lesson']","Farm history and architecture, two important parts of our #Heritage! Check out Motherwell Homestead NHS to get a lesson in both! #Canada150 https://t.co/sOE23iCQki"
670,670,899062212077252608,30,67,2017-08-20 00:15:09,"What do walruses, seals, belugas, and narwhals have in common? They all call the gem Tallurutiup Imanga/ home! ️","['#Arctic', '#LancasterSound']",['https://t.co/4yH9miME8L'],walruses seals belugas narwhals common call gem Tallurutiup Imanga home,"['walruses', 'seals', 'belugas', 'narwhals', 'common', 'call', 'gem', 'Tallurutiup', 'Imanga', 'home']","[u'walrus', u'seal', u'beluga', u'narwhal', u'common', u'call', u'gem', u'tallurutiup', u'imanga', u'home']","What do walruses, seals, belugas, and narwhals have in common? They all call the #Arctic gem Tallurutiup Imanga/#LancasterSound home! ❤️ https://t.co/4yH9miME8L"
671,671,899034511677247488,13,28,2017-08-19 22:25:05,"Today marks years since ,000 troops were sent into harm’s way in Operation Jubilee at Dieppe 🇨🇦","['#Canadian', '#WWII']","['https://t.co/XgvjAxLiu5', 'https://t.co/QsZIuZ3Oph']",Today marks years since 000 troops sent way Operation Jubilee Dieppe,"['Today', 'marks', 'years', 'since', '000', 'troops', 'sent', 'way', 'Operation', 'Jubilee', 'Dieppe']","[u'today', u'mark', u'year', u'sinc', u'000', u'troop', u'sent', u'way', u'oper', u'jubile', u'diepp']","Today marks 75 years since 5,000 #Canadian troops were sent into harm’s way in Operation Jubilee at Dieppe #WWII 🇨🇦 https://t.co/XgvjAxLiu5 https://t.co/QsZIuZ3Oph"
672,672,898998121799315458,12,30,2017-08-19 20:00:29,How many different colours can you capture in a sunset photo? Show us your best sunset pictures!,['#ParksChallenge'],['https://t.co/4SdNxOpAu6'],many different colours capture sunset photo Show us best sunset pictures,"['many', 'different', 'colours', 'capture', 'sunset', 'photo', 'Show', 'us', 'best', 'sunset', 'pictures']","[u'mani', u'differ', u'colour', u'captur', u'sunset', u'photo', u'show', 'us', u'best', u'sunset', u'pictur']",How many different colours can you capture in a sunset photo? Show us your best sunset pictures! #ParksChallenge https://t.co/4SdNxOpAu6
673,673,898970372770480128,3,20,2017-08-19 18:10:13,It's never too late to start camping! Come learn some of the camping basics at Hartwells Lockstation this weekend!,['#LearntoCamp'],['https://t.co/fJBt79fMYv'],never late start camping Come learn camping basics Hartwells Lockstation weekend,"['never', 'late', 'start', 'camping', 'Come', 'learn', 'camping', 'basics', 'Hartwells', 'Lockstation', 'weekend']","[u'never', u'late', u'start', u'camp', u'come', u'learn', u'camp', u'basic', u'hartwel', u'lockstat', u'weekend']",It's never too late to start camping! Come learn some of the camping basics at Hartwells Lockstation this weekend! @MEC #LearntoCamp https://t.co/fJBt79fMYv
674,674,898941456735502336,9,22,2017-08-19 16:15:19,"It’s ! The Silver Dart, our st powered flight, took place in NS in ! Learn all about it at Alexander Graham Bell NHS!",['#AviationDay'],['https://t.co/8NFDijmEpT'],Silver Dart st powered flight took place NS Learn Alexander Graham Bell NHS,"['Silver', 'Dart', 'st', 'powered', 'flight', 'took', 'place', 'NS', 'Learn', 'Alexander', 'Graham', 'Bell', 'NHS']","[u'silver', u'dart', 'st', u'power', u'flight', u'took', u'place', 'ns', u'learn', u'alexand', u'graham', u'bell', u'nhs']","It’s #AviationDay! The Silver Dart, our 1st powered flight, took place in NS in 1909! Learn all about it at Alexander Graham Bell NHS! https://t.co/8NFDijmEpT"
675,675,898897405738930176,79,163,2017-08-19 13:20:16,Happy ! Help protect by uploading nature photos to :,"['#WorldHoneyBeeDay', '#wildlife', '#iNaturalist']","['https://t.co/m16HnF1pjH', 'https://t.co/SH1rrWDo6b']",Happy Help protect uploading nature photos,"['Happy', 'Help', 'protect', 'uploading', 'nature', 'photos']","[u'happi', u'help', u'protect', u'upload', u'natur', u'photo']",Happy #WorldHoneyBeeDay! 🐝 Help protect #wildlife by uploading nature photos to #iNaturalist: https://t.co/m16HnF1pjH https://t.co/SH1rrWDo6b
676,676,898730015524651009,21,63,2017-08-19 02:15:07,All aboard! ️ Watch + tall ships sail 🇨🇦 waters at in this weekend:,"['#StJohn', '#NewBrunswick']","['https://t.co/g7k6m683DR', 'https://t.co/jFc7nvMRZZ']",aboard Watch tall ships sail waters weekend,"['aboard', 'Watch', 'tall', 'ships', 'sail', 'waters', 'weekend']","[u'aboard', u'watch', u'tall', u'ship', u'sail', u'water', u'weekend']",All aboard! ⚓️ Watch 30+ tall ships sail 🇨🇦 waters at @2017Rdv in #StJohn #NewBrunswick this weekend: https://t.co/g7k6m683DR https://t.co/jFc7nvMRZZ
677,677,898711229807579136,5,7,2017-08-19 01:00:29,"Please note that Parks Canada’s website will be unavailable from :00 a.m. until :00 p.m. (EST) on Sunday, August th.",[],[],Please note Parks website unavailable 00 00 EST Sunday August th,"['Please', 'note', 'Parks', 'website', 'unavailable', '00', '00', 'EST', 'Sunday', 'August', 'th']","[u'pleas', u'note', u'park', u'websit', u'unavail', '00', '00', u'est', u'sunday', u'august', 'th']","Please note that Parks Canada’s website will be unavailable from 6:00 a.m. until 2:00 p.m. (EST) on Sunday, August 20th."
