,Unnamed: 0,Unnamed: 0.1,id,retweet_count,favorite_count,created_at,full_text_cleaned,hashtags,urls,text_filtered,text_tokenized,text_stemmed,text_filtered_spell_corrected,text_sentiment_scores,text_corrected_sentiment_scores,text_sentiment_scores_type,text_corrected_sentiment_scores_type
1049,1049,1049,863424014538211329,0,4,2017-05-13 16:01:41,Make the responsible choice! Teach your kids about . Elain how pricey it is to not use,"['#EnergyEfficiency', '#LEDlights']","['https://t.co/eQipOnfbOy', 'https://t.co/SJuyLYZl1A']",Make responsible choice Teach kids Elain pricey use,"['Make', 'responsible', 'choice', 'Teach', 'kids', 'Elain', 'pricey', 'use']","[u'make', u'respons', u'choic', u'teach', u'kid', u'elain', u'pricey', u'use']",Take responsible choice Each kiss Plain prices use,0.2,-0.007142857142857131,Neutral,Neutral
1050,1050,1050,863136992288284672,0,3,2017-05-12 21:01:09,Summer holidays are just around the corner. Check out these simple ways to improve in your vacation home: 9,['#EnergyEfficiency'],['https://t.co/ZyyBoWdaE'],Summer holidays around corner Check simple ways improve vacation home,"['Summer', 'holidays', 'around', 'corner', 'Check', 'simple', 'ways', 'improve', 'vacation', 'home']","[u'summer', u'holiday', u'around', u'corner', u'check', u'simpl', u'way', u'improv', u'vacat', u'home']",Summer holidays around corner Check simple ways improve vacation home,0.0,0.0,Neutral,Neutral
1051,1051,1051,863120509017501696,2,3,2017-05-12 19:55:40,Great quiz on energy use at home! We can help you with our products,"['#SaveOnEnergy', '#EnergyEfficient']","['https://t.co/OWV2z1sNEO', 'https://t.co/5f30u72NpT']",Great quiz energy use home help products,"['Great', 'quiz', 'energy', 'use', 'home', 'help', 'products']","[u'great', u'quiz', u'energi', u'use', u'home', u'help', u'product']",Great quit energy use home help products,0.8,0.8,Positive,Positive
1052,1052,1052,863104113067872256,1,3,2017-05-12 18:50:30,"We are proud to be part of the solution! products, &amp; homes help save energy, money &amp; the planet",['#ENERGYSTARCanada'],"['https://t.co/PctGboXq7S', 'https://t.co/wfzoJjsF1Q']",proud part solution products amp homes help save energy money amp planet,"['proud', 'part', 'solution', 'products', 'amp', 'homes', 'help', 'save', 'energy', 'money', 'amp', 'planet']","[u'proud', u'part', u'solut', u'product', u'amp', u'home', u'help', u'save', u'energi', u'money', u'amp', u'planet']",proud part solution products amp homes help save energy money amp planet,0.8,0.8,Positive,Positive
1053,1053,1053,863061669269909504,1,5,2017-05-12 16:01:51,Go big this . Replace your mom’s old energy-wasting television w/ a new ENERGY STAR certified model!,['#MothersDay'],"['https://t.co/WJrESSX8Ww', 'https://t.co/jqdYDKQFT6']",Go big Replace old energy wasting television new ENERGY STAR certified model,"['Go', 'big', 'Replace', 'old', 'energy', 'wasting', 'television', 'new', 'ENERGY', 'STAR', 'certified', 'model']","['go', u'big', u'replac', u'old', u'energi', u'wast', u'televis', u'new', u'energi', u'star', u'certifi', u'model']",To big Replace old energy wasting television new ENERGY STAR terrified model,0.07878787878787878,0.07878787878787878,Neutral,Neutral
1054,1054,1054,863052848753512449,1,5,2017-05-12 15:26:48,Love the creativity! Add some w/ ENERGY STAR LED puck lights to . 9,"['#EnergyEfficiency', '#SaveEnergy']","['https://t.co/kwcazk4Hw', 'https://t.co/YL9xf8b8ZN']",Love creativity Add ENERGY STAR LED puck lights,"['Love', 'creativity', 'Add', 'ENERGY', 'STAR', 'LED', 'puck', 'lights']","[u'love', u'creativ', u'add', u'energi', u'star', u'led', u'puck', u'light']",Love creativity Add ENERGY STAR LED pack lights,0.5,0.5,Positive,Positive
1055,1055,1055,863022981718650880,23,0,2017-05-12 13:28:07,: How are Canadians using ? Take a look and elore ways to be more : C ht…,"['#energy', '#EnergyEfficient', '#GenEnergy']",['https://t.co/qdSoemCKy'],Canadians using Take look elore ways,"['Canadians', 'using', 'Take', 'look', 'elore', 'ways']","[u'canadian', u'use', u'take', u'look', u'elor', u'way']",Canadians using Take look elope ways,0.0,0.0,Neutral,Neutral
1056,1056,1056,862774569823850500,1,4,2017-05-11 21:01:01,You’re not in the Twilight Zone… products really do save that much energy. Happy !,"['#ENERGYSTARCanada', '#TwilightZoneDay']","['https://t.co/3t2fE5GatA', 'https://t.co/JoGxKrBfHA']",Twilight products really save much energy Happy,"['Twilight', 'products', 'really', 'save', 'much', 'energy', 'Happy']","[u'twilight', u'product', u'realli', u'save', u'much', u'energi', u'happi']",Twilight products really save much energy Happy,0.4000000000000001,0.4000000000000001,Positive,Positive
1057,1057,1057,862766578911281153,2,4,2017-05-11 20:29:16,"Own a restaurant? Get up to $600 off ENERGY STAR dishwashers, fryers &amp; steam cookers",[],"['https://t.co/WrechQsPdE', 'https://t.co/eB0PisIwjy']",restaurant Get 600 ENERGY STAR dishwashers fryers amp steam cookers,"['restaurant', 'Get', '600', 'ENERGY', 'STAR', 'dishwashers', 'fryers', 'amp', 'steam', 'cookers']","[u'restaur', u'get', u'600', u'energi', u'star', u'dishwash', u'fryer', u'amp', u'steam', u'cooker']",restaurant Met 600 ENERGY STAR dishwashers orders amp steam cookers,0.0,0.0,Neutral,Neutral
1058,1058,1058,862758656621805569,0,3,2017-05-11 19:57:47,"While shopping, remember to think green. Choose LED lights for landscaping.",['#ENERGYSTARCanada'],"['https://t.co/6aIWMYCh1Y', 'https://t.co/2I6TxvK1JQ']",shopping remember think green Choose LED lights landscaping,"['shopping', 'remember', 'think', 'green', 'Choose', 'LED', 'lights', 'landscaping']","[u'shop', u'rememb', u'think', u'green', u'choos', u'led', u'light', u'landscap']",shopping remember think green Choose LED lights landscaping,-0.2,-0.2,Neutral,Neutral
1059,1059,1059,862749103746412546,0,2,2017-05-11 19:19:50,Great rebates on products for those living in Quebec- check them out here: 2,['#ENERGYSTARCanada'],"['https://t.co/AdMWSyJiH', 'https://t.co/2TNb9f7rMf']",Great rebates products living Quebec check,"['Great', 'rebates', 'products', 'living', 'Quebec', 'check']","[u'great', u'rebat', u'product', u'live', u'quebec', u'check']",Great rebates products living Quebec check,0.8,0.8,Positive,Positive
1060,1060,1060,862699234205749248,0,9,2017-05-11 16:01:40,"If you’ve got a mom, surprise her with a thoughtful gift this Mother’s Day: Uc","['#CleanEnergy', '#EnergyEfficient']","['https://t.co/eINfmCGSwh', 'https://t.co/p9qQjv3e']",got mom surprise thoughtful gift Day Uc,"['got', 'mom', 'surprise', 'thoughtful', 'gift', 'Day', 'Uc']","[u'got', u'mom', u'surpris', u'thought', u'gift', u'day', 'uc']",got mon surprise thoughtful gift May C,0.4,0.4,Positive,Positive
1061,1061,1061,862679927807778816,3,6,2017-05-11 14:44:57,Standby power consumption can account for -10% of your utility bill. Unplug to .,['#saveenergy'],"['https://t.co/YUI7trSutq', 'https://t.co/qIGwHesRVl']",Standby power consumption account 10 utility bill Unplug,"['Standby', 'power', 'consumption', 'account', '10', 'utility', 'bill', 'Unplug']","[u'standbi', u'power', u'consumpt', u'account', '10', u'util', u'bill', u'unplug']",Standby power consumption account 10 utility bill Plug,0.0,0.0,Neutral,Neutral
1062,1062,1062,862412197506547716,2,3,2017-05-10 21:01:05,"an ENERGY STAR includes cert windows, patio doors &amp; skylights that keep the heat out during the summer?","['#DYK', '#home']","['https://t.co/X4BUOWTqQX', 'https://t.co/3S6ZMhER9Q']",ENERGY STAR includes cert windows patio doors amp skylights keep heat summer,"['ENERGY', 'STAR', 'includes', 'cert', 'windows', 'patio', 'doors', 'amp', 'skylights', 'keep', 'heat', 'summer']","[u'energi', u'star', u'includ', u'cert', u'window', u'patio', u'door', u'amp', u'skylight', u'keep', u'heat', u'summer']",ENERGY STAR includes cent windows ratio doors amp skylight keep heat summer,0.0,0.0,Neutral,Neutral
1063,1063,1063,862340578671046658,3,4,2017-05-10 16:16:30,"Great coupons! Who doesn’t love saving &amp; money? For info on our bulbs, visit:",['#energy'],"['https://t.co/iB7HSJHwek', 'https://t.co/h6kJCmqsak']",Great coupons love saving amp money info bulbs visit,"['Great', 'coupons', 'love', 'saving', 'amp', 'money', 'info', 'bulbs', 'visit']","[u'great', u'coupon', u'love', u'save', u'amp', u'money', u'info', u'bulb', u'visit']",Great coupon love saving amp money into bulb visit,0.65,0.65,Positive,Positive
1064,1064,1064,862336899909910529,1,2,2017-05-10 16:01:53,cert fryers use % less energy? They can also save up to $500 annually on your utility bill.,"['#DYK', '#WednesdayWisdom']","['https://t.co/eQXERsJhpF', 'https://t.co/YP1jPi7ZxG']",cert fryers use less energy also save 500 annually utility bill,"['cert', 'fryers', 'use', 'less', 'energy', 'also', 'save', '500', 'annually', 'utility', 'bill']","[u'cert', u'fryer', u'use', u'less', u'energi', u'also', u'save', u'500', u'annual', u'util', u'bill']",cent orders use less energy also save 500 annually utility bill,-0.16666666666666666,-0.16666666666666666,Neutral,Neutral
1065,1065,1065,862049795719999490,5,7,2017-05-09 21:01:02,: Use a smart power bar to plug in your electronics to maximize energy savings. 1,['#TipTuesday'],"['https://t.co/IgTHqQvBw', 'https://t.co/r77LXrrDcj']",Use smart power bar plug electronics maximize energy savings,"['Use', 'smart', 'power', 'bar', 'plug', 'electronics', 'maximize', 'energy', 'savings']","[u'use', u'smart', u'power', u'bar', u'plug', u'electron', u'maxim', u'energi', u'save']",Use smart power bar plug electronics minimize energy savings,0.21428571428571427,0.21428571428571427,Neutral,Neutral
1066,1066,1066,862019757444411392,2,0,2017-05-09 19:01:40,": Our certified windows are the gift that keeps on giving, all year long! https:…","['#ENERGYSTARCanada', '#energyefficiency', '#medhat']",[],certified windows gift keeps giving year long https,"['certified', 'windows', 'gift', 'keeps', 'giving', 'year', 'long', 'https']","[u'certifi', u'window', u'gift', u'keep', u'give', u'year', u'long', u'https']",terrified windows gift keeps giving year long http,-0.05,-0.05,Neutral,Neutral
1067,1067,1067,861974513155792897,2,3,2017-05-09 16:01:53,Run a business? Save $ by upgrading to new cert office equipment to use % less energy!,"['#ENERGYSTARCanada', '#Savings']","['https://t.co/Oe8v2FMDqo', 'https://t.co/uOvFoZNEAE']",Run business Save upgrading new cert office equipment use less energy,"['Run', 'business', 'Save', 'upgrading', 'new', 'cert', 'office', 'equipment', 'use', 'less', 'energy']","[u'run', u'busi', u'save', u'upgrad', u'new', u'cert', u'offic', u'equip', u'use', u'less', u'energi']",Run business Have upbraiding new cent office equipment use less energy,-0.015151515151515152,-0.015151515151515152,Neutral,Neutral
1068,1068,1068,861687426976292864,3,8,2017-05-08 21:01:06,is just around the corner. Say thank you with gifts that keep on giving: products.,"['#MothersDay', '#ENERGYSTARCanada']","['https://t.co/6FozXpKudI', 'https://t.co/Zidskrvg8y']",around corner Say thank gifts keep giving products,"['around', 'corner', 'Say', 'thank', 'gifts', 'keep', 'giving', 'products']","[u'around', u'corner', u'say', u'thank', u'gift', u'keep', u'give', u'product']",around corner May thank gifts keep giving products,0.0,0.0,Neutral,Neutral
1069,1069,1069,861664516517527553,0,4,2017-05-08 19:30:04,Great blog on easy ways to lower your energy bill using products!,['#ENERGYSTARCanada'],"['https://t.co/UPvMmlSbKe', 'https://t.co/UsvXUtf31s']",Great blog easy ways lower energy bill using products,"['Great', 'blog', 'easy', 'ways', 'lower', 'energy', 'bill', 'using', 'products']","[u'great', u'blog', u'easi', u'way', u'lower', u'energi', u'bill', u'use', u'product']",Great blow easy ways lower energy bill using products,0.6166666666666667,0.6166666666666667,Positive,Positive
1070,1070,1070,861645755379003392,0,3,2017-05-08 18:15:31,"If your washer has these signs, swap it for a new ENERGY STAR model to use % less energy. u",[],"['https://t.co/d79EeB9mSS', 'https://t.co/Gmwi2GuHy']",washer signs swap new ENERGY STAR model use less energy,"['washer', 'signs', 'swap', 'new', 'ENERGY', 'STAR', 'model', 'use', 'less', 'energy']","[u'washer', u'sign', u'swap', u'new', u'energi', u'star', u'model', u'use', u'less', u'energi']",washed signs swap new ENERGY STAR model use less energy,-0.015151515151515152,-0.015151515151515152,Neutral,Neutral
1071,1071,1071,861612067727474689,1,3,2017-05-08 16:01:39,Purchased products? Use our new searchable directory to see if you qualify for a rebate! u,['#ENERGYSTARCanada'],"['https://t.co/LpJrTx3w9b', 'https://t.co/1swQVeIEY']",Purchased products Use new searchable directory see qualify rebate,"['Purchased', 'products', 'Use', 'new', 'searchable', 'directory', 'see', 'qualify', 'rebate']","[u'purchas', u'product', u'use', u'new', u'searchabl', u'directori', u'see', u'qualifi', u'rebat']",Purchased products Use new searchable directory see qualify debate,0.13636363636363635,0.13636363636363635,Neutral,Neutral
1072,1072,1072,861581450851876869,0,2,2017-05-08 13:59:59,"– try your chances! For those elsewhere, check out dishwashers here:","['#TO', '#ENERGYSTARCanada']","['https://t.co/SvuW84MfLG', 'https://t.co/m7qBGaoS03']",try chances elsewhere check dishwashers,"['try', 'chances', 'elsewhere', 'check', 'dishwashers']","[u'tri', u'chanc', u'elsewher', u'check', u'dishwash']",try chances elsewhere check dishwashers,0.0,0.0,Neutral,Neutral
1073,1073,1073,861324946966020096,1,6,2017-05-07 21:00:44,"Every action counts. By simply unplugging unused electronics &amp; turning off the lights, you are saving .","['#energy', '#ClimateChange']",['https://t.co/EE5IPXo1ry'],Every action counts simply unplugging unused electronics amp turning lights saving,"['Every', 'action', 'counts', 'simply', 'unplugging', 'unused', 'electronics', 'amp', 'turning', 'lights', 'saving']","[u'everi', u'action', u'count', u'simpli', u'unplug', u'unus', u'electron', u'amp', u'turn', u'light', u'save']",Very action counts simply plugging unused electronics amp turning lights saving,0.05,0.065,Neutral,Neutral
1074,1074,1074,861249596630192128,2,6,2017-05-07 16:01:19,It’s ! You can identify the top products at a glance by looking for ENERGY STAR:,"['#NationalStickerDay', '#EnergyEfficient']","['https://t.co/SrQwOkjfil', 'https://t.co/wM26mKGQlX']",identify top products glance looking ENERGY STAR,"['identify', 'top', 'products', 'glance', 'looking', 'ENERGY', 'STAR']","[u'identifi', u'top', u'product', u'glanc', u'look', u'energi', u'star']",identify top products glance looking ENERGY STAR,0.5,0.5,Positive,Positive
1075,1075,1075,860962588917628935,1,5,2017-05-06 21:00:51,Gardening season is here! Use manual tools whenever possible to save &amp; protect air quality.,"['#energy', '#EnergyEfficiency']",['https://t.co/5XufmYbk3r'],Gardening season Use manual tools whenever possible save amp protect air quality,"['Gardening', 'season', 'Use', 'manual', 'tools', 'whenever', 'possible', 'save', 'amp', 'protect', 'air', 'quality']","[u'garden', u'season', u'use', u'manual', u'tool', u'whenev', u'possibl', u'save', u'amp', u'protect', u'air', u'qualiti']",Hardening season Use manual tools whenever possible save amp protect air quality,0.0,0.0,Neutral,Neutral
1076,1076,1076,860887345985400832,1,4,2017-05-06 16:01:52,Doing some wknd cleaning? Dust your light bulbs to maximize brightness &amp; swap out non-LED bulbs to ENERGY STAR ones! d,[],['https://t.co/kcrBCZ4aV'],wknd cleaning Dust light bulbs maximize brightness amp swap non LED bulbs ENERGY STAR ones,"['wknd', 'cleaning', 'Dust', 'light', 'bulbs', 'maximize', 'brightness', 'amp', 'swap', 'non', 'LED', 'bulbs', 'ENERGY', 'STAR', 'ones']","[u'wknd', u'clean', u'dust', u'light', u'bulb', u'maxim', u'bright', u'amp', u'swap', u'non', u'led', u'bulb', u'energi', u'star', u'one']",wind cleaning Must light bulb minimize brightness amp swap non LED bulb ENERGY STAR ones,0.4,0.4,Positive,Positive
1077,1077,1077,860600315451756544,1,5,2017-05-05 21:01:19,Having a fiesta? Take the opportunity to taco-bout the benefits of w/ your guests! u,"['#CincoDeMayo', '#ENERGYSTARCanada']","['https://t.co/aKDO13fEEO', 'https://t.co/Oas842Vcs']",fiesta Take opportunity taco bout benefits guests,"['fiesta', 'Take', 'opportunity', 'taco', 'bout', 'benefits', 'guests']","[u'fiesta', u'take', u'opportun', u'taco', u'bout', u'benefit', u'guest']",first Take opportunity tact bout benefits guests,0.0,0.25,Neutral,Neutral
1078,1078,1078,860525008799584258,1,3,2017-05-05 16:02:04,Need some fresh air? Get it in your ! Visit to find out how to get the ventilation you need in your house.,['#home'],"['https://t.co/AtlAasT1vR', 'https://t.co/zbVC8BdjVM']",Need fresh air Get Visit find get ventilation need house,"['Need', 'fresh', 'air', 'Get', 'Visit', 'find', 'get', 'ventilation', 'need', 'house']","[u'need', u'fresh', u'air', u'get', u'visit', u'find', u'get', u'ventil', u'need', u'hous']",Need fresh air Met Visit find get ventilator need house,0.3,0.3,Neutral,Neutral
1079,1079,1079,860237868173860865,3,6,2017-05-04 21:01:04,Don’t be fooled by door-to-door sales reps using Jedi mind tricks claiming to rep ENERGY STAR. cU,['#MayThe4thBeWithYou'],"['https://t.co/2QN89fSW5f', 'https://t.co/MvmnSKaX']",fooled door door sales reps using Jedi mind tricks claiming rep ENERGY STAR cU,"['fooled', 'door', 'door', 'sales', 'reps', 'using', 'Jedi', 'mind', 'tricks', 'claiming', 'rep', 'ENERGY', 'STAR', 'cU']","[u'fool', u'door', u'door', u'sale', u'rep', u'use', u'jedi', u'mind', u'trick', u'claim', u'rep', u'energi', u'star', 'cu']",fooled door door sales rep using Red mind tricks claiming rep ENERGY STAR c,0.0,0.0,Neutral,Neutral
