owner,created_at,id,post_id,text_cleaned,hashtags,urls,text_filtered,text_tokenized,text_stemmed,text_filtered_spell_corrected,text_sentiment_scores,text_corrected_sentiment_scores,text_sentiment_scores_type,text_corrected_sentiment_scores_type,text_original,text_sentiment_original_scores,text_sentiment_original_scores_type
"{""username"":""ghostbear.co"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/11821737_493944547428171_1219201673_a.jpg"",""id"":""16490047""}",1494455579,1.79e+16,2017-05-10_15-00-22,"Merci Ã  Parcs Canada de partager notre image! Et rappelons que si nous devrions tous prendre le temps d'apprÃ©cier les animaux qui appellent nos parcs Ã  la maison, nous devons nous rappeler qu'ils doivent venir en premier. Cette image a Ã©tÃ© prise avec un long tÃ©lÃ©objectif, de l'intÃ©rieur de notre voiture, oÃ¹ nous avons pu observer les renards sans perturber leur comportement naturel. Tout aussi important: ObÃ©issez Ã  toutes les limites de vitesse, en particulier dans les couloirs de la vie sauvage. Un kit de cette famille a Ã©tÃ© tuÃ© en raison de la vitesse, mais nous pouvons tous faire notre part pour prÃ©venir la tragÃ©die Ã  l'avenir.",[],[],Merci Parcs Canada de partager notre image Et rappelons que si nous devrions tous prendre le temps cier les animaux qui appellent nos parcs la maison nous devons nous rappeler qu ils doivent venir en premier Cette image prise avec un long objectif de rieur de notre voiture nous avons pu observer les renards sans perturber leur comportement naturel Tout aussi important issez toutes les limites de vitesse en particulier dans les couloirs de la vie sauvage Un kit de cette famille en raison de la vitesse mais nous pouvons tous faire notre part pour venir la die avenir,"['Merci', 'Parcs', 'Canada', 'de', 'partager', 'notre', 'image', 'Et', 'rappelons', 'que', 'si', 'nous', 'devrions', 'tous', 'prendre', 'le', 'temps', 'cier', 'les', 'animaux', 'qui', 'appellent', 'nos', 'parcs', 'la', 'maison', 'nous', 'devons', 'nous', 'rappeler', 'qu', 'ils', 'doivent', 'venir', 'en', 'premier', 'Cette', 'image', 'prise', 'avec', 'un', 'long', 'objectif', 'de', 'rieur', 'de', 'notre', 'voiture', 'nous', 'avons', 'pu', 'observer', 'les', 'renards', 'sans', 'perturber', 'leur', 'comportement', 'naturel', 'Tout', 'aussi', 'important', 'issez', 'toutes', 'les', 'limites', 'de', 'vitesse', 'en', 'particulier', 'dans', 'les', 'couloirs', 'de', 'la', 'vie', 'sauvage', 'Un', 'kit', 'de', 'cette', 'famille', 'en', 'raison', 'de', 'la', 'vitesse', 'mais', 'nous', 'pouvons', 'tous', 'faire', 'notre', 'part', 'pour', 'venir', 'la', 'die', 'avenir']","[u'merci', u'parc', u'canada', 'de', u'partag', u'notr', u'imag', 'et', u'rappelon', u'que', 'si', u'nous', u'devrion', u'tous', u'prendr', 'le', u'temp', u'cier', u'les', u'animaux', u'qui', u'appel', u'nos', u'parc', 'la', u'maison', u'nous', u'devon', u'nous', u'rappel', 'qu', u'il', u'doivent', u'venir', 'en', u'premier', u'cett', u'imag', u'prise', u'avec', 'un', u'long', u'objectif', 'de', u'rieur', 'de', u'notr', u'voitur', u'nous', u'avon', 'pu', u'observ', u'les', u'renard', u'san', u'perturb', u'leur', u'comport', u'naturel', u'tout', u'aussi', u'import', u'issez', u'tout', u'les', u'limit', 'de', u'vitess', 'en', u'particuli', u'dan', u'les', u'couloir', 'de', 'la', u'vie', u'sauvag', 'un', u'kit', 'de', u'cett', u'famill', 'en', u'raison', 'de', 'la', u'vitess', u'mai', u'nous', u'pouvon', u'tous', u'fair', u'notr', u'part', u'pour', u'venir', 'la', u'die', u'avenir']",Merci Parts Canada de partner notre image It rappelons que si nous devotions thus prepare le temps cher les animal qui repellent nos parts la maison nous devoid nous rappeler qu is driven veins en premier Cette image rise avec un long object de river de notre venture nous among up observer les rewards sans perturbed peur compartment nature Out aussi important assez routes les limited de vinesse en particular dans les colors de la vie savage In kit de cette family en raison de la vinesse mais nous poisons thus faire notre part pour veins la die avenue,0.175,-0.092460317,Neutral,Neutral,"Merci Ã  Parcs Canada de partager notre image! Et rappelons que si nous devrions tous prendre le temps d'apprÃ©cier les animaux qui appellent nos parcs Ã  la maison, nous devons nous rappeler qu'ils doivent venir en premier. Cette image a Ã©tÃ© prise avec un long tÃ©lÃ©objectif, de l'intÃ©rieur de notre voiture, oÃ¹ nous avons pu observer les renards sans perturber leur comportement naturel. Tout aussi important: ObÃ©issez Ã  toutes les limites de vitesse, en particulier dans les couloirs de la vie sauvage. Un kit de cette famille a Ã©tÃ© tuÃ© en raison de la vitesse, mais nous pouvons tous faire notre part pour prÃ©venir la tragÃ©die Ã  l'avenir.",0.15730769230769234,positive
"{""username"":""schrodobaggins"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/15802770_159619087855746_573256032390742016_a.jpg"",""id"":""1348921182""}",1494718709,1.79e+16,2017-05-12_14-11-34,,[],[],,['nan'],[u'nan'],,0.0,0.0,Neutral,Neutral,ðŸ˜,0.0,neutral
"{""username"":""suofei21"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/12135191_1130693627019880_1449217552_a.jpg"",""id"":""230928942""}",1494683316,1.79e+16,2017-05-12_14-11-34,Wow!,[],[],Wow,['Wow'],[u'wow'],Now,0.1,0.0,Neutral,Neutral,Wow!,0.0,neutral
"{""username"":""naturellementenerve"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/26343910_132195720916757_7146076843190255616_n.jpg"",""id"":""3264327679""}",1494625207,1.79e+16,2017-05-12_14-11-34,,[],[],,['nan'],[u'nan'],,0.0,0.0,Neutral,Neutral,ðŸ˜,0.0,neutral
"{""username"":""rastapignata"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/26065948_322214464931964_1044170759418675200_n.jpg"",""id"":""4284366842""}",1494624795,1.79e+16,2017-05-12_14-11-34,,[],[],,['nan'],[u'nan'],,0.0,0.0,Neutral,Neutral,ðŸ‘ðŸ‘,0.0,neutral
"{""username"":""anniecayadesign"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/12917867_532879686872919_1625320355_a.jpg"",""id"":""196046321""}",1494760730,1.79e+16,2017-05-13_19-14-19,Sublime!,[],[],Sublime,['Sublime'],[u'sublim'],Sublime,0.0,0.0,Neutral,Neutral,Sublime!,1.0,positive
"{""username"":""frederiqueemiliegodbout"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/24274085_789921801197152_3976967380533248000_n.jpg"",""id"":""603807197""}",1496623114,1.79e+16,2017-05-14_19-06-47,,[],[],,['nan'],[u'nan'],,0.0,0.0,Neutral,Neutral,@mariannickgosselin,0.0,neutral
"{""username"":""justinenaveau"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/26151728_1829739587038144_2707658451252674560_n.jpg"",""id"":""199806133""}",1496271987,1.79e+16,2017-05-14_19-06-47,bientÃ´t les babeeeeeees,[],[],les babeeeeeees,"['les', 'babeeeeeees']","[u'les', u'babeeeeee']",les babeeeeeees,0.0,0.0,Neutral,Neutral,bientÃ´t les babeeeeeees @kecylapointe @eli_laurin,0.0,neutral
"{""username"":""tjantonio"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/11856580_538315526342800_806785116_a.jpg"",""id"":""307400616""}",1494889890,1.79e+16,2017-05-14_19-06-47,,[],[],,['nan'],[u'nan'],,0.0,0.0,Neutral,Neutral,@jackiebraconnier,0.0,neutral
"{""username"":""tjantonio"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/11856580_538315526342800_806785116_a.jpg"",""id"":""307400616""}",1494889865,1.79e+16,2017-05-14_19-06-47,This is just outside Toronto if we go we gotta check this place out,[],[],outside Toronto go gotta check place,"['outside', 'Toronto', 'go', 'gotta', 'check', 'place']","[u'outsid', u'toronto', 'go', u'gotta', u'check', u'place']",outside Toronto go gutta check place,0.0,0.0,Neutral,Neutral,This is just outside Toronto if we go we gotta check this place out,0.0,neutral
"{""username"":""voicesforbiodiversity"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/13694503_1775309262681297_119868193_a.jpg"",""id"":""3413663159""}",1494814184,1.79e+16,2017-05-14_19-06-47,Beautiful view!,[],[],Beautiful view,"['Beautiful', 'view']","[u'beauti', u'view']",Beautiful view,0.85,0.85,Positive,Positive,Beautiful view!,0.0,neutral
"{""username"":""desfenetressurlemonde"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/20837486_123396724973459_1677587927732846592_a.jpg"",""id"":""2197611193""}",1494881217,1.79e+16,2017-05-15_13-28-58,.canada Quels paysages,[],[],canada Quels paysages,"['canada', 'Quels', 'paysages']","[u'canada', u'quel', u'paysag']",canada Duels passages,0.0,0.0,Neutral,Neutral,ðŸ™ @parcs.canada Quels paysages âœ¨ðŸšðŸ’¨âœ¨,0.0,neutral
"{""username"":""_fillt_"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/26228532_391589914619570_7332892359899742208_n.jpg"",""id"":""3879691216""}",1494880257,1.79e+16,2017-05-15_13-28-58,,[],[],,['nan'],[u'nan'],,0.0,0.0,Neutral,Neutral,ðŸ‘ŒðŸ™,0.0,neutral
"{""username"":""residentialone"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/15624649_1314384905300220_1254230737918361600_a.jpg"",""id"":""400406658""}",1495159561,1.79e+16,2017-05-17_14-04-18,,[],[],,['nan'],[u'nan'],,0.0,0.0,Neutral,Neutral,ðŸ‘,0.0,neutral
"{""username"":""freedom_photography_lifestyle"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25036587_425784217839063_6064194269457940480_n.jpg"",""id"":""3225920578""}",1495873848,1.79e+16,2017-05-18_14-42-11,Hello there! I am really glad that U R freely sharing your great posts with people like me and I hope there'll be more to come! Thumbs up! From PJ,[],[],Hello really glad freely sharing great posts people like hope come Thumbs PJ,"['Hello', 'really', 'glad', 'freely', 'sharing', 'great', 'posts', 'people', 'like', 'hope', 'come', 'Thumbs', 'PJ']","[u'hello', u'realli', u'glad', u'freeli', u'share', u'great', u'post', u'peopl', u'like', u'hope', u'come', u'thumb', 'pj']",Hello really glad freely sharing great posts people like hope come Thumbs of,0.566666667,0.566666667,Positive,Positive,:-) Hello there! I am really glad that U R freely sharing your great posts with people like me and I hope there'll be more to come! Thumbs up! \nFrom PJ @freedom_photography_lifestyle,0.9765625,positive
"{""username"":""suofei21"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/12135191_1130693627019880_1449217552_a.jpg"",""id"":""230928942""}",1495426099,1.79e+16,2017-05-18_14-42-11,Magique!,[],[],Magique,['Magique'],[u'magiqu'],Magique,0.0,0.0,Neutral,Neutral,Magique!,0.875,positive
"{""username"":""exploreitaly"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/12120473_515588765276258_801571450_a.jpg"",""id"":""1916481901""}",1495303707,1.78e+16,2017-05-19_14-17-16,Well done!,[],[],Well done,"['Well', 'done']","[u'well', u'done']",Well done,0.0,0.0,Neutral,Neutral,Well done!,0.0,neutral
"{""username"":""danie1029"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/21107471_983077888498472_3907679241537323008_a.jpg"",""id"":""184878885""}",1495481760,1.78e+16,2017-05-20_15-01-06,,[],[],,['nan'],[u'nan'],,0.0,0.0,Neutral,Neutral,ðŸ™‹,0.0,neutral
"{""username"":""carpe40"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/15258717_1262476360513413_3503141022160912384_a.jpg"",""id"":""1963633789""}",1495471004,1.79e+16,2017-05-20_15-01-06,,[],[],,['nan'],[u'nan'],,0.0,0.0,Neutral,Neutral,âœ‹,0.0,neutral
"{""username"":""mariaedavila"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/18879351_312193922550683_5035746547791298560_a.jpg"",""id"":""191953113""}",1495326025,1.79e+16,2017-05-20_15-01-06,,[],[],,['nan'],[u'nan'],,0.0,0.0,Neutral,Neutral,âœ‹,0.0,neutral
"{""username"":""gabrie_ailes"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25023163_317299972098725_1044846860285509632_n.jpg"",""id"":""3545449444""}",1495321326,1.79e+16,2017-05-20_15-01-06,,[],[],,['nan'],[u'nan'],,0.0,0.0,Neutral,Neutral,âœ‹,0.0,neutral
"{""username"":""brainchip_vp"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/18513667_1319556481431686_8159719786817781760_a.jpg"",""id"":""5490097551""}",1495504251,1.79e+16,2017-05-21_11-30-30,This is beautiful!,[],[],beautiful,['beautiful'],[u'beauti'],beautiful,0.85,0.85,Positive,Positive,This is beautiful!,0.0,neutral
"{""username"":""caromorrow"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/13707253_254120544974100_1824211488_a.jpg"",""id"":""211409859""}",1495392488,1.79e+16,2017-05-21_11-30-30,Merci! .canada,[],[],Merci canada,"['Merci', 'canada']","[u'merci', u'canada']",Merci canada,0.0,0.0,Neutral,Neutral,Merci! @parcs.canada ðŸ˜Š,0.375,positive
"{""username"":""brainchip_vp"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/18513667_1319556481431686_8159719786817781760_a.jpg"",""id"":""5490097551""}",1495503688,1.79e+16,2017-05-22_15-01-46,This is beautiful!,[],[],beautiful,['beautiful'],[u'beauti'],beautiful,0.85,0.85,Positive,Positive,This is beautiful!,0.0,neutral
"{""username"":""jonaelbrosseau"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25016857_560909240908400_6224541496155045888_n.jpg"",""id"":""2347723428""}",1495656661,1.79e+16,2017-05-24_13-07-19,wow!,[],[],wow,['wow'],[u'wow'],now,0.1,0.0,Neutral,Neutral,wow!,0.0,neutral
"{""username"":""travelbetterblog"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/24125594_901183126707796_7863097345217396736_n.jpg"",""id"":""610240758""}",1495748883,1.79e+16,2017-05-25_13-25-49,"Ahhh, you should put your amazing photos in a travel journal! ï¸",[],[],Ahhh put amazing photos travel journal,"['Ahhh', 'put', 'amazing', 'photos', 'travel', 'journal']","[u'ahhh', u'put', u'amaz', u'photo', u'travel', u'journal']",Heh put amazing photo travel journal,0.6,0.6,Positive,Positive,"Ahhh, you should put your amazing photos in a travel journal! ðŸ“’âœï¸ðŸ’›",0.0,neutral
"{""username"":""milataillefer"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/26156984_1574083782657266_4258196874093133824_n.jpg"",""id"":""197704430""}",1495745154,1.79e+16,2017-05-25_13-25-49,,[],[],,['nan'],[u'nan'],,0.0,0.0,Neutral,Neutral,@legars_dacote ðŸ˜,0.0,neutral
"{""username"":""charlieb.c"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/26066628_260422974491307_454686399258427392_n.jpg"",""id"":""280236980""}",1495852837,1.79e+16,2017-05-26_13-17-40,,[],[],,['nan'],[u'nan'],,0.0,0.0,Neutral,Neutral,@boltonspa,0.0,neutral
"{""username"":""girlwhotravelsworld"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/11371296_969108533162712_1978182259_a.jpg"",""id"":""2274342015""}",1495833408,1.79e+16,2017-05-26_13-17-40,Love!,[],[],Love,['Love'],[u'love'],Love,0.5,0.5,Positive,Positive,Love!,0.0,neutral
"{""username"":""nepalopentrailtreks"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/18809453_501342343531308_7129553498412154880_n.jpg"",""id"":""5439017523""}",1495959199,1.79e+16,2017-05-27_18-08-49,Magnifique !!!!,[],[],Magnifique,['Magnifique'],[u'magnifiqu'],Magnifique,0.0,0.0,Neutral,Neutral,Magnifique !!!!,1.0,positive
"{""username"":""kimber_pin"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/19227714_1325981170848792_2597457656385896448_a.jpg"",""id"":""207780743""}",1495941067,1.79e+16,2017-05-27_18-08-49,Wow !,[],[],Wow,['Wow'],[u'wow'],Now,0.1,0.0,Neutral,Neutral,Wow !,0.0,neutral
"{""username"":""anniecayadesign"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/12917867_532879686872919_1625320355_a.jpg"",""id"":""196046321""}",1496278258,1.79e+16,2017-05-29_13-18-57,De toute beautÃ©! J'ai hÃ¢te d'aller voir Ã§a un jour!,[],[],De toute ai te aller voir un jour,"['De', 'toute', 'ai', 'te', 'aller', 'voir', 'un', 'jour']","['de', u'tout', 'ai', 'te', u'aller', u'voir', 'un', u'jour']",He route ai te alter voir un your,0.0,0.0,Neutral,Neutral,De toute beautÃ©! J'ai hÃ¢te d'aller voir Ã§a un jour!,0.34375,positive
"{""username"":""jtk_i_am"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/17265517_1264652006950224_2015022896631513088_a.jpg"",""id"":""296042886""}",1496099716,1.79e+16,2017-05-29_13-18-57,Wish I could like this twice,[],[],Wish could like twice,"['Wish', 'could', 'like', 'twice']","[u'wish', u'could', u'like', u'twice']",Wish could like twice,0.0,0.0,Neutral,Neutral,Wish I could like this twice ðŸ‘Œ,0.0,neutral
"{""username"":""suzalabr"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/19764469_243563122824843_74164013503610880_a.jpg"",""id"":""2072615870""}",1496097688,1.79e+16,2017-05-29_13-18-57,Magnifique parc!,[],[],Magnifique parc,"['Magnifique', 'parc']","[u'magnifiqu', u'parc']",Magnifique part,0.0,0.0,Neutral,Neutral,Magnifique parc! @jeanneminganienne,1.0,positive
"{""username"":""goodkarmabum"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/11352083_1632888356946012_2002821785_a.jpg"",""id"":""1511597823""}",1496089733,1.79e+16,2017-05-29_13-18-57,thanks for sharing,[],[],thanks sharing,"['thanks', 'sharing']","[u'thank', u'share']",thanks sharing,0.2,0.2,Neutral,Neutral,thanks for sharing ðŸ˜ðŸ˜,0.0,neutral
"{""username"":""dorianamouroux"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/21227141_1642416569122026_1187203516951691264_a.jpg"",""id"":""460711434""}",1496089401,1.79e+16,2017-05-29_13-18-57,The snapshot feels very cool.,[],[],snapshot feels cool,"['snapshot', 'feels', 'cool']","[u'snapshot', u'feel', u'cool']",snapshot feels cool,0.35,0.35,Positive,Positive,The snapshot feels very cool.,0.0,neutral
"{""username"":""philetjou"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25012085_172649846804800_5879183798653943808_n.jpg"",""id"":""5534803704""}",1496239743,1.79e+16,2017-05-31_06-13-41,Ce sera tellement l'une de nos premiÃ¨res destinations Ã  et comme jeune couple,[],[],Ce sera tellement une de nos res destinations et comme jeune couple,"['Ce', 'sera', 'tellement', 'une', 'de', 'nos', 'res', 'destinations', 'et', 'comme', 'jeune', 'couple']","['ce', u'sera', u'tellement', u'une', 'de', u'nos', u'res', u'destin', 'et', u'comm', u'jeun', u'coupl']",He sera element une de nos yes destination et comme jeune couple,0.0,0.0,Neutral,Neutral,Ce sera tellement l'une de nos premiÃ¨res destinations Ã  @phil_on_bike et @julie_la_kinesiologue comme jeune couple :):),0.33,positive
"{""username"":""aquaganda"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/18253040_251094738690351_7356062999792058368_a.jpg"",""id"":""3664618214""}",1496373128,1.79e+16,2017-05-31_13-29-16,Loved the Grey Owl cabin hike when we did overnight!,[],[],Loved Grey Owl cabin hike overnight,"['Loved', 'Grey', 'Owl', 'cabin', 'hike', 'overnight']","[u'love', u'grey', u'owl', u'cabin', u'hike', u'overnight']",Moved Grey Owl cabin like overnight,0.325,-0.05,Neutral,Neutral,Loved the Grey Owl cabin hike when we did overnight!,0.0,neutral
"{""username"":""shayysutton"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/20686658_630088593867620_2784196306065686528_a.jpg"",""id"":""32956296""}",1496263395,1.79e+16,2017-05-31_13-29-16,great!!,[],[],great,['great'],[u'great'],great,0.8,0.8,Positive,Positive,great!!,0.0,neutral
"{""username"":""nepalopentrailtreks"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/18809453_501342343531308_7129553498412154880_n.jpg"",""id"":""5439017523""}",1496470743,1.79e+16,2017-06-02_13-03-10,,[],[],,['nan'],[u'nan'],,0.0,0.0,Neutral,Neutral,ðŸ”ðŸ”ðŸ”,0.0,neutral
"{""username"":""annevenement"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/16110969_1316055355084541_1896104348946006016_n.jpg"",""id"":""273170602""}",1496705606,1.79e+16,2017-06-05_13-19-17,Notre destination cet Ã©tÃ©.,[],[],Notre destination cet,"['Notre', 'destination', 'cet']","[u'notr', u'destin', u'cet']",Notre destination cet,0.0,0.0,Neutral,Neutral,Notre destination cet Ã©tÃ©. ðŸ‘ðŸ¼ðŸ˜ƒ,0.0,neutral
"{""username"":""emarceauf"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25035831_205376490023257_8691177549671170048_n.jpg"",""id"":""2985180956""}",1496695321,1.79e+16,2017-06-05_13-19-17,dans jours!!!!!,[],[],jours,['jours'],[u'jour'],hours,0.0,0.0,Neutral,Neutral,@cecilekay dans 5 jours!!!!! ðŸ˜,0.0,neutral
"{""username"":""parcs.canada"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/19424984_179461979254361_6970625818535919616_n.jpg"",""id"":""4141034395""}",1496694412,1.79e+16,2017-06-05_13-19-17,,[],[],,['nan'],[u'nan'],,0.0,0.0,Neutral,Neutral,@marinebonnel_ ðŸ™ŒðŸ™ŒðŸ™Œ,0.0,neutral
"{""username"":""messbonnel"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25007021_1642652982469009_5304187067557740544_n.jpg"",""id"":""190328594""}",1496694109,1.79e+16,2017-06-05_13-19-17,nous bientÃ´t,[],[],nous,['nous'],[u'nous'],nous,0.0,0.0,Neutral,Neutral,@margotbju @laurebrz @henonestelle nous bientÃ´t ðŸŒ²ðŸŒ²,0.0,neutral
"{""username"":""voicesforbiodiversity"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/13694503_1775309262681297_119868193_a.jpg"",""id"":""3413663159""}",1496881151,1.79e+16,2017-06-07_13-14-00,Beautiful,[],[],Beautiful,['Beautiful'],[u'beauti'],Beautiful,0.85,0.85,Positive,Positive,Beautiful,0.0,neutral
"{""username"":""valentinmarquesphotographie"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/26870003_1583235791767855_976620600413913088_n.jpg"",""id"":""4237830801""}",1496867127,1.79e+16,2017-06-07_13-14-00,great..,[],[],great,['great'],[u'great'],great,0.8,0.8,Positive,Positive,great..,0.0,neutral
"{""username"":""suofei21"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/12135191_1130693627019880_1449217552_a.jpg"",""id"":""230928942""}",1497048391,1.79e+16,2017-06-08_11-40-15,Magique!,[],[],Magique,['Magique'],[u'magiqu'],Magique,0.0,0.0,Neutral,Neutral,Magique!,0.875,positive
"{""username"":""aquaganda"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/18253040_251094738690351_7356062999792058368_a.jpg"",""id"":""3664618214""}",1498016643,1.79e+16,2017-06-11_16-31-35,Canine de Grey Owl!,[],[],Canine de Grey Owl,"['Canine', 'de', 'Grey', 'Owl']","[u'canin', 'de', u'grey', u'owl']",Nine de Grey Owl,-0.05,-0.05,Neutral,Neutral,Canine de Grey Owl!,0.0,neutral
"{""username"":""zigule"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/22639540_175161976372325_3571561775331540992_n.jpg"",""id"":""49141760""}",1497406292,1.79e+16,2017-06-13_13-52-37,Meilleur spot pour les orignaux ??,[],[],Meilleur spot les orignaux,"['Meilleur', 'spot', 'les', 'orignaux']","[u'meilleur', u'spot', u'les', u'orignaux']",Meilleur spot les orignaux,0.0,0.0,Neutral,Neutral,Meilleur spot pour les orignaux ??,0.53,positive
"{""username"":""lyne.malo"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/11312177_825212597572513_1934371928_a.jpg"",""id"":""1928498914""}",1497405773,1.79e+16,2017-06-13_13-52-37,On l'a fait souvent ce trajet en canot,[],[],fait souvent trajet canot,"['fait', 'souvent', 'trajet', 'canot']","[u'fait', u'souvent', u'trajet', u'canot']",fait solvent trade cannot,0.0,0.0,Neutral,Neutral,On l'a fait souvent ce trajet en canot ðŸ›¶ ðŸ˜Š,0.0,neutral
