,Unnamed: 0,likes,mediaid,caption,url,shortcode,comments,typename,caption_hashtags,tagged_users,date,caption_mentions,is_video,id,owner_username,owner_id,video_url,text_filtered,text_tokenized,text_stemmed,text_original,category,language,Reactions_SUM,average_sentiment_score
61,61,21,1.57257e+18,"“What will Canada’s energy picture look like in the year ?” Looking beyond their current work and eertise, participants of the Generation Energy roundtable at Dalhousie University were asked for their vision of Canada’s future energy mix. A diverse group — students, academics, Indigenous representatives, energy consultants, members of civil society — they had plenty of insights ready for Natural Resources Canada’s Minister, Jim Carr. Dal graduate Samantha Peverell provided her thoughts: “GenEnergy isn’t just about generating energy — it’s about saving energy, too.”",https://instagram.fyvr3-1.fna.fbcdn.net/vp/aa944c6dff41d6d86f553ab5d4eeb97a/5AF3DC56/t51.2885-15/e35/20479332_460114744364886_1006986049261404160_n.jpg,BXS5JGZg-Pn,0,GraphImage,[],[],2017-08-02T07:43:57,[],False,2017-08-02_07-43-57,naturalresourcescanada,4211313612,,energy picture look like year 2040 Looking beyond current work expertise participants Generation Energy roundtable Dalhousie University asked vision future energy mix nA diverse group students academics Indigenous representatives energy consultants members civil society plenty insights ready Natural Resources Minister Jim Carr nDal graduate Samantha Peverell provided thoughts GenEnergy generating energy saving energy,"['energy', 'picture', 'look', 'like', 'year', '2040', 'Looking', 'beyond', 'current', 'work', 'expertise', 'participants', 'Generation', 'Energy', 'roundtable', 'Dalhousie', 'University', 'asked', 'vision', 'future', 'energy', 'mix', 'nA', 'diverse', 'group', 'students', 'academics', 'Indigenous', 'representatives', 'energy', 'consultants', 'members', 'civil', 'society', 'plenty', 'insights', 'ready', 'Natural', 'Resources', 'Minister', 'Jim', 'Carr', 'nDal', 'graduate', 'Samantha', 'Peverell', 'provided', 'thoughts', 'GenEnergy', 'generating', 'energy', 'saving', 'energy']","[u'energi', u'pictur', u'look', u'like', u'year', u'2040', u'look', u'beyond', u'current', u'work', u'expertis', u'particip', u'generat', u'energi', u'roundtabl', u'dalhousi', u'univers', u'ask', u'vision', u'futur', u'energi', u'mix', 'na', u'divers', u'group', u'student', u'academ', u'indigen', u'repres', u'energi', u'consult', u'member', u'civil', u'societi', u'plenti', u'insight', u'readi', u'natur', u'resourc', u'minist', u'jim', u'carr', u'ndal', u'graduat', u'samantha', u'peverel', u'provid', u'thought', u'genenergi', u'generat', u'energi', u'save', u'energi']","“What will Canada’s energy picture look like in the year 2040?” Looking beyond their current work and expertise, participants of the Generation Energy roundtable at Dalhousie University were asked for their vision of Canada’s future energy mix. \nA diverse group — students, academics, Indigenous representatives, energy consultants, members of civil society — they had plenty of insights ready for Natural Resources Canada’s Minister, Jim Carr. \nDal graduate Samantha Peverell provided her thoughts: “GenEnergy isn’t just about generating energy — it’s about saving energy, too.”",Social,en,21,0.0
62,62,21,1.67054e+18,"— here’s a blast from the past! This photo was taken August , , during the fourth joint Canada–US Extended Continental Shelf Survey in the Arctic!...",https://instagram.fyvr3-1.fna.fbcdn.net/vp/d62c26444414ae0093085bae35ecdf1b/5AD95238/t51.2885-15/e35/25017047_1877021692326708_3480430480640180224_n.jpg,Bcu7sL2D53o,0,GraphImage,"[""flashbackfriday"",""arcticscience"",""arctic""]",[],2017-12-15T10:41:56,[],False,2017-12-15_10-41-56,naturalresourcescanada,4211313612,,FlashBackFriday blast past nThis photo taken August 29 2011 fourth joint US Extended Continental Shelf Survey Arctic ArcticScience Arctic,"['FlashBackFriday', 'blast', 'past', 'nThis', 'photo', 'taken', 'August', '29', '2011', 'fourth', 'joint', 'US', 'Extended', 'Continental', 'Shelf', 'Survey', 'Arctic', 'ArcticScience', 'Arctic']","[u'flashbackfriday', u'blast', u'past', u'nthis', u'photo', u'taken', u'august', '29', u'2011', u'fourth', u'joint', 'us', u'extend', u'continent', u'shelf', u'survey', u'arctic', u'arcticsci', u'arctic']","#FlashBackFriday — here’s a blast from the past! \nThis photo was taken August 29, 2011, during the fourth joint Canada–US Extended Continental Shelf Survey in the Arctic!\n.\n.\n.\n#ArcticScience #Arctic",Economical,en,21,0.0
63,63,20,1.56253e+18,"Meet Eric Potter, a fellow research scientist at the GSC. Eric studies how and why these uranium deposits formed. For this project, Eric is looking for ancient chemical fingerprints of fluids that formed these deposits. This research is attempting to create a way of identifying faults that channeled the uranium-bearing fluids to the site of the deposit and addressing questions on how the deposits form. ",https://instagram.fyvr3-1.fna.fbcdn.net/vp/8d31313541f167f7c484dc1e231dc64b/5AEEE180/t51.2885-15/e35/20180501_1982555332013727_6952440003586686976_n.jpg,BWvOvORg9lk,1,GraphImage,"[""fieldwork"",""uranium"",""exploration""]",[],2017-07-19T11:20:00,[],False,2017-07-19_11-20-00,naturalresourcescanada,4211313612,,Meet Eric Potter fellow research scientist GSC Eric studies uranium deposits formed nFor project Eric looking ancient chemical fingerprints fluids formed deposits research attempting create way identifying faults channeled uranium bearing fluids site deposit addressing questions deposits form fieldwork uranium exploration,"['Meet', 'Eric', 'Potter', 'fellow', 'research', 'scientist', 'GSC', 'Eric', 'studies', 'uranium', 'deposits', 'formed', 'nFor', 'project', 'Eric', 'looking', 'ancient', 'chemical', 'fingerprints', 'fluids', 'formed', 'deposits', 'research', 'attempting', 'create', 'way', 'identifying', 'faults', 'channeled', 'uranium', 'bearing', 'fluids', 'site', 'deposit', 'addressing', 'questions', 'deposits', 'form', 'fieldwork', 'uranium', 'exploration']","[u'meet', u'eric', u'potter', u'fellow', u'research', u'scientist', u'gsc', u'eric', u'studi', u'uranium', u'deposit', u'form', u'nfor', u'project', u'eric', u'look', u'ancient', u'chemic', u'fingerprint', u'fluid', u'form', u'deposit', u'research', u'attempt', u'creat', u'way', u'identifi', u'fault', u'channel', u'uranium', u'bear', u'fluid', u'site', u'deposit', u'address', u'question', u'deposit', u'form', u'fieldwork', u'uranium', u'explor']","Meet Eric Potter, a fellow research scientist at the GSC. Eric studies how and why these uranium deposits formed. \nFor this project, Eric is looking for ancient chemical fingerprints of fluids that formed these deposits. This research is attempting to create a way of identifying faults that channeled the uranium-bearing fluids to the site of the deposit and addressing questions on how the deposits form. \n#fieldwork #uranium #exploration",Environmental,en,21,0.0
64,64,20,1.53205e+18,"Yesterday, Min Carr & Bai Chunli, President of the Chinese Academy of Sciences, discussed mutual interests related to science and tech. They then renewed the MOU on Cooperation in the Sustainable Development of",https://instagram.fyvr3-1.fna.fbcdn.net/vp/b2d47ec34d39d2554329ecf58219a793/5AE64F01/t51.2885-15/e35/18888613_347196659028641_7491141228784779264_n.jpg,BVC8GgVA36e,0,GraphImage,"[""naturalresources"",""canadachina""]",[],2017-06-07T09:59:11,[],False,2017-06-07_09-59-11,naturalresourcescanada,4211313612,,Yesterday Min Carr Bai Chunli President Chinese Academy Sciences discussed mutual interests related science tech renewed MOU Cooperation Sustainable Development NaturalResources CanadaChina,"['Yesterday', 'Min', 'Carr', 'Bai', 'Chunli', 'President', 'Chinese', 'Academy', 'Sciences', 'discussed', 'mutual', 'interests', 'related', 'science', 'tech', 'renewed', 'MOU', 'Cooperation', 'Sustainable', 'Development', 'NaturalResources', 'CanadaChina']","[u'yesterday', u'min', u'carr', u'bai', u'chun', u'presid', u'chines', u'academi', u'scienc', u'discuss', u'mutual', u'interest', u'relat', u'scienc', u'tech', u'renew', u'mou', u'cooper', u'sustain', u'develop', u'naturalresourc', u'canadachina']","Yesterday, Min Carr & Bai Chunli, President of the Chinese Academy of Sciences, discussed mutual interests related to science and tech. They then renewed the MOU on Cooperation in the Sustainable Development of #NaturalResources #CanadaChina",Environmental,en,20,0.0
65,65,19,1.51391e+18,NRCat shared his view on his future at . Join him in the conversation,https://instagram.fyvr3-1.fna.fbcdn.net/vp/3d740dd8669ff4b3d9feedc475bb0fb4/5AE71799/t51.2885-15/e35/18443787_125305548036227_7800738289845010432_n.jpg,BUCfWuygEWy,1,GraphImage,"[""energy"",""funfest"",""genenergy"",""odysci""]",[],2017-05-13T09:16:36,[],False,2017-05-13_09-16-36,naturalresourcescanada,4211313612,,NRCat shared view energy future FunFest Join conversation GenEnergy OdySci www generationenergy ca,"['NRCat', 'shared', 'view', 'energy', 'future', 'FunFest', 'Join', 'conversation', 'GenEnergy', 'OdySci', 'www', 'generationenergy', 'ca']","[u'nrcat', u'share', u'view', u'energi', u'futur', u'funfest', u'join', u'convers', u'genenergi', u'odysci', u'www', u'generationenergi', 'ca']",NRCat shared his view on his #energy future at #FunFest. Join him in the conversation #GenEnergy #OdySci www.generationenergy.ca,Social,en,20,0.0
66,66,20,1.58137e+18,"Minister Carr welcomes colleagues from across Canada to with Minister Doucet in St. Andrews, NB",https://instagram.fyvr3-1.fna.fbcdn.net/vp/e991acb191d81d068f47c5b1dfa10776/5AE2B0E0/t51.2885-15/e35/20759808_1909919879331740_4269044243495911424_n.jpg,BXyKmf5Arya,0,GraphImage,"[""emmc2017""]",[],2017-08-14T11:12:58,[],False,2017-08-14_11-12-58,naturalresourcescanada,4211313612,,Minister Carr welcomes colleagues across Canada EMMC2017 Minister Doucet St Andrews NB,"['Minister', 'Carr', 'welcomes', 'colleagues', 'across', 'Canada', 'EMMC2017', 'Minister', 'Doucet', 'St', 'Andrews', 'NB']","[u'minist', u'carr', u'welcom', u'colleagu', u'across', u'canada', u'emmc2017', u'minist', u'doucet', 'st', u'andrew', 'nb']","Minister Carr welcomes colleagues from across Canada to #EMMC2017 with Minister Doucet in St. Andrews, NB",Economical,en,20,0.0
67,67,20,1.4502e+18,"Based in Sidney B.C., NRCan Earthquake Seismologist Alison Bird says:“I enjoy learning about Western Canada’s tectonics, earthquakes and related risks and sharing my knowledge with others”",https://instagram.fyvr3-1.fna.fbcdn.net/vp/f8b0d659b8e3eaee83be9e3b1e24ddaf/5AF38675/t51.2885-15/e35/16584875_578282192373312_6731326892391006208_n.jpg,BQgI9OahojJ,0,GraphImage,"[""womeninscience"",""nrcansci"",""stemgirls"",""girlslovescience""]",[],2017-02-14T10:32:31,[],False,2017-02-14_10-32-31,naturalresourcescanada,4211313612,,Based Sidney NRCan Earthquake Seismologist Alison Bird says enjoy learning Western tectonics earthquakes related risks sharing knowledge WomenInScience NRCanSci STEMGirls GirlsLoveScience,"['Based', 'Sidney', 'NRCan', 'Earthquake', 'Seismologist', 'Alison', 'Bird', 'says', 'enjoy', 'learning', 'Western', 'tectonics', 'earthquakes', 'related', 'risks', 'sharing', 'knowledge', 'WomenInScience', 'NRCanSci', 'STEMGirls', 'GirlsLoveScience']","[u'base', u'sidney', u'nrcan', u'earthquak', u'seismologist', u'alison', u'bird', u'say', u'enjoy', u'learn', u'western', u'tecton', u'earthquak', u'relat', u'risk', u'share', u'knowledg', u'womeninsci', u'nrcansci', u'stemgirl', u'girlslovesci']","Based in Sidney B.C., NRCan Earthquake Seismologist Alison Bird says:\n“I enjoy learning about Western Canada’s tectonics, earthquakes and related risks and sharing my knowledge with others”\n#WomenInScience #NRCanSci #STEMGirls #GirlsLoveScience",Social,en,20,0.0
68,68,20,1.46238e+18,"Canada’s st woman to fly in space, Dr. Roberta Bondar, worked at NRCan’s Great Lakes Forestry Research Centre. She was hired as a student in to work on forest tent caterpillar studies. Dr. Bondar visited to GLFC shortly after her return from space and was presented w/ a brooch that was a replica of a ",https://instagram.fyvr3-1.fna.fbcdn.net/vp/bd11c39a95c2a24885480b918647cbe9/5AF89169/t51.2885-15/e35/16906698_406837286335124_262981809606754304_n.jpg,BRLZlTBgBUl,0,GraphSidecar,"[""sprucebudworm"",""funfact"",""womeninscience"",""stemgirls"",""girlslovescience"",""nrcansci""]",[],2017-03-03T05:45:08,[],False,2017-03-03_05-45-08,naturalresourcescanada,4211313612,,1st woman fly space Dr Roberta Bondar worked Great Lakes Forestry Research Centre nShe hired student 1963 work forest tent caterpillar studies nDr Bondar visited GLFC shortly return space presented brooch replica SpruceBudworm FunFact WomenInScience STEMGirls GirlsLoveScience NRCanSci,"['1st', 'woman', 'fly', 'space', 'Dr', 'Roberta', 'Bondar', 'worked', 'Great', 'Lakes', 'Forestry', 'Research', 'Centre', 'nShe', 'hired', 'student', '1963', 'work', 'forest', 'tent', 'caterpillar', 'studies', 'nDr', 'Bondar', 'visited', 'GLFC', 'shortly', 'return', 'space', 'presented', 'brooch', 'replica', 'SpruceBudworm', 'FunFact', 'WomenInScience', 'STEMGirls', 'GirlsLoveScience', 'NRCanSci']","[u'1st', u'woman', u'fli', u'space', 'dr', u'roberta', u'bondar', u'work', u'great', u'lake', u'forestri', u'research', u'centr', u'nshe', u'hire', u'student', u'1963', u'work', u'forest', u'tent', u'caterpillar', u'studi', u'ndr', u'bondar', u'visit', u'glfc', u'short', u'return', u'space', u'present', u'brooch', u'replica', u'sprucebudworm', u'funfact', u'womeninsci', u'stemgirl', u'girlslovesci', u'nrcansci']","Canada’s 1st woman to fly in space, Dr. Roberta Bondar, worked at NRCan’s Great Lakes Forestry Research Centre. \nShe was hired as a student in 1963 to work on forest tent caterpillar studies. \nDr. Bondar visited to GLFC shortly after her return from space and was presented w/ a brooch that was a replica of a #SpruceBudworm \n#FunFact #WomenInScience #STEMGirls #GirlsLoveScience #NRCanSci",Environmental,en,20,0.0
69,69,20,1.66243e+18,"“The world is looking to Canada both as a reliable and stable supplier of the traditional energy it still needs and as an innovator in the newer energy it wants to use.” Minister Carr delivered remarks at Greater Vancouver Board of Trade’s Energy Forum, reiterating the Government’s support for major natural resource projects in Canada.",https://instagram.fyvr3-1.fna.fbcdn.net/vp/67380683c265885d7abd55ab6895865f/5AEEC9C8/t51.2885-15/e35/24331649_131348807557410_8107751777752842240_n.jpg,BcSI4gDjXgy,0,GraphImage,[],[],2017-12-04T06:19:14,[],False,2017-12-04_06-19-14,naturalresourcescanada,4211313612,,world looking Canada reliable stable supplier traditional energy still needs innovator newer energy wants use Minister Carr delivered remarks Greater Vancouver Board 2017 Energy Forum reiterating support major natural resource projects Canada,"['world', 'looking', 'Canada', 'reliable', 'stable', 'supplier', 'traditional', 'energy', 'still', 'needs', 'innovator', 'newer', 'energy', 'wants', 'use', 'Minister', 'Carr', 'delivered', 'remarks', 'Greater', 'Vancouver', 'Board', '2017', 'Energy', 'Forum', 'reiterating', 'support', 'major', 'natural', 'resource', 'projects', 'Canada']","[u'world', u'look', u'canada', u'reliabl', u'stabl', u'supplier', u'tradit', u'energi', u'still', u'need', u'innov', u'newer', u'energi', u'want', u'use', u'minist', u'carr', u'deliv', u'remark', u'greater', u'vancouv', u'board', u'2017', u'energi', u'forum', u'reiter', u'support', u'major', u'natur', u'resourc', u'project', u'canada']","“The world is looking to Canada both as a reliable and stable supplier of the traditional energy it still needs and as an innovator in the newer energy it wants to use.” Minister Carr delivered remarks at Greater Vancouver Board of Trade’s 2017 Energy Forum, reiterating the Government’s support for major natural resource projects in Canada.",Economical,en,20,0.0
70,70,19,1.60319e+18,CFS ADM Glenn Mason greets workshop participants on the role of forest bioenergy in Canada’s energy future,https://instagram.fyvr3-1.fna.fbcdn.net/vp/2485ea3614b553c9ad8c9fe16b2d6e75/5AFE1EED/t51.2885-15/e35/21569258_1957648967781378_4044690755569057792_n.jpg,BY_qUA_ATID,0,GraphImage,"[""genenergy"",""ottawa""]",[],2017-09-13T13:31:36,[],False,2017-09-13_13-31-36,naturalresourcescanada,4211313612,,CFS ADM Glenn Mason greets GenEnergy workshop participants role forest bioenergy energy future Ottawa,"['CFS', 'ADM', 'Glenn', 'Mason', 'greets', 'GenEnergy', 'workshop', 'participants', 'role', 'forest', 'bioenergy', 'energy', 'future', 'Ottawa']","[u'cfs', u'adm', u'glenn', u'mason', u'greet', u'genenergi', u'workshop', u'particip', u'role', u'forest', u'bioenergi', u'energi', u'futur', u'ottawa']",CFS ADM Glenn Mason greets #GenEnergy workshop participants on the role of forest bioenergy in Canada’s energy future #Ottawa,Social,en,19,0.0
