,Unnamed: 0,Unnamed: 0.1,owner,created_at,id,post_id,text_cleaned,hashtags,urls,text_filtered,text_tokenized,text_stemmed,text_filtered_spell_corrected,text_sentiment_scores,text_corrected_sentiment_scores,text_sentiment_scores_type,text_corrected_sentiment_scores_type
351,351,351,"{""username"":""blakeehaskell"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/19121160_311925579212982_7740172559412363264_a.jpg"",""id"":""315721940""}",1511764629,1.78984e+16,2017-11-23_13-28-41,Great work. Looks like lots of fun! Please hire me.,[],[],Great work Looks like lots fun Please hire,"['Great', 'work', 'Looks', 'like', 'lots', 'fun', 'Please', 'hire']","[u'great', u'work', u'look', u'like', u'lot', u'fun', u'pleas', u'hire']",Great work Looks like lots fun Please hire,0.55,0.55,Positive,Positive
352,352,352,"{""username"":""troyjorgenson"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/11142905_350434271817715_13054908_a.jpg"",""id"":""1832342989""}",1511482676,1.79098e+16,2017-11-23_13-28-41,Picture of my father (the late Clint Jorgenson- former area manager of last mountain lake national wildlife area) standing in the checkered shirt beside the airboat! Nice to see! Thanks!,[],[],Picture father late Clint Jorgenson former area manager last mountain lake national wildlife area standing checkered shirt beside airboat Nice see Thanks,"['Picture', 'father', 'late', 'Clint', 'Jorgenson', 'former', 'area', 'manager', 'last', 'mountain', 'lake', 'national', 'wildlife', 'area', 'standing', 'checkered', 'shirt', 'beside', 'airboat', 'Nice', 'see', 'Thanks']","[u'pictur', u'father', u'late', u'clint', u'jorgenson', u'former', u'area', u'manag', u'last', u'mountain', u'lake', u'nation', u'wildlif', u'area', u'stand', u'checker', u'shirt', u'besid', u'airboat', u'nice', u'see', u'thank']",Picture father late Lint Jorgenson former area manager last mountain lake national wildlife area standing checked shirt beside arbat Vice see Thanks,0.1,-0.024999999999999994,Neutral,Neutral
353,353,353,"{""username"":""sunnygirl1952"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/14733547_1691174404530079_2939419782807552000_a.jpg"",""id"":""4120202799""}",1511481620,1.78835e+16,2017-11-23_13-28-41,Fantastic collection of photos ! So proud of what CWS has done throughout those many decades. Well done! !,['#70yearsstrong'],[],Fantastic collection photos proud CWS done throughout many decades Well done,"['Fantastic', 'collection', 'photos', 'proud', 'CWS', 'done', 'throughout', 'many', 'decades', 'Well', 'done']","[u'fantast', u'collect', u'photo', u'proud', u'cws', u'done', u'throughout', u'mani', u'decad', u'well', u'done']",Fantastic collection photo proud CWS done throughout many decades Well done,0.5666666666666668,0.5666666666666668,Positive,Positive
354,354,354,"{""username"":""randyhaviland"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/22344192_1934750390083229_8022567226060046336_n.jpg"",""id"":""738654617""}",1513046198,1.78999e+16,2017-12-11_07-57-41,"Great picture, you gotta love new eeriences and field work",[],[],Great picture gotta love new eeriences field work,"['Great', 'picture', 'gotta', 'love', 'new', 'eeriences', 'field', 'work']","[u'great', u'pictur', u'gotta', u'love', u'new', u'eerienc', u'field', u'work']",Great picture gutta love new experiences field work,0.4787878787878788,0.4787878787878788,Positive,Positive
355,355,355,"{""username"":""courtneysbut"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/21827074_849010815262361_5703077671227883520_n.jpg"",""id"":""174742410""}",1513008483,1.79031e+16,2017-12-11_07-57-41,,[],[],,['nan'],[u'nan'],,0.0,0.0,Neutral,Neutral
356,356,356,"{""username"":""peter_wongvi"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/17076444_731565930348699_704644974670512128_a.jpg"",""id"":""222816611""}",1513301703,1.79124e+16,2017-12-14_11-02-16,,[],[],,['nan'],[u'nan'],,0.0,0.0,Neutral,Neutral
357,357,357,"{""username"":""nawafalasadi"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25017528_554931778180021_420573565675372544_n.jpg"",""id"":""209187834""}",1514022110,1.78563e+16,2017-12-20_06-56-56,Would you please check your direct?,[],[],Would please check direct,"['Would', 'please', 'check', 'direct']","[u'would', u'pleas', u'check', u'direct']",Would please check direct,0.1,0.1,Neutral,Neutral
358,358,358,"{""username"":""ahmad_shaker_86"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/20066708_1407932169241847_1102666727931510784_a.jpg"",""id"":""2203560091""}",1513880584,1.78973e+16,2017-12-21_06-08-20,Nice,[],[],Nice,['Nice'],[u'nice'],Vice,0.6,0.0,Positive,Neutral
359,359,359,"{""username"":""tumblingverse"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/14269099_526781004113305_1709250975_a.jpg"",""id"":""174681138""}",1514070427,1.79015e+16,2017-12-22_07-06-50,Who is that beautiful woman at the podium?,[],[],beautiful woman podium,"['beautiful', 'woman', 'podium']","[u'beauti', u'woman', u'podium']",beautiful woman sodium,0.85,0.85,Positive,Positive
360,360,360,"{""username"":""valquirit_"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/26071433_165800677482499_563742082829647872_n.jpg"",""id"":""28590017""}",1513955549,1.78861e+16,2017-12-22_07-06-50,Yay guys this is great!,[],[],Yay guys great,"['Yay', 'guys', 'great']","[u'yay', u'guy', u'great']",May guns great,0.8,0.8,Positive,Positive
361,361,361,"{""username"":""ig_lions"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25006249_1885481361782336_7727825065307275264_n.jpg"",""id"":""6799975770""}",1514492777,1.79012e+16,2017-12-28_11-38-14,Really love this photo even I post lions.,[],[],Really love photo even post lions,"['Really', 'love', 'photo', 'even', 'post', 'lions']","[u'realli', u'love', u'photo', u'even', u'post', u'lion']",Really love photo even post lions,0.5,0.5,Positive,Positive
362,362,362,"{""username"":""xplainable"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/21911022_1954240818184478_8652217802544906240_n.jpg"",""id"":""6098255952""}",1514689936,1.7875e+16,2017-12-29_07-30-21,I like what I see!,[],[],like see,"['like', 'see']","[u'like', u'see']",like see,0.0,0.0,Neutral,Neutral
363,363,363,"{""username"":""peter_wongvi"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/17076444_731565930348699_704644974670512128_a.jpg"",""id"":""222816611""}",1514561752,1.79024e+16,2017-12-29_07-30-21,🇨🇦,[],[],,[],[],,0.0,0.0,Neutral,Neutral
364,364,364,"{""username"":""our_green_revolution"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25022035_137118210291743_7321531875049078784_n.jpg"",""id"":""6847872823""}",1515008125,1.78574e+16,2017-12-29_13-04-17,Truly heartwarming to see scientists continuing to solve the mysteries of climate change,[],[],Truly heartwarming see scientists continuing solve mysteries climate change,"['Truly', 'heartwarming', 'see', 'scientists', 'continuing', 'solve', 'mysteries', 'climate_change']","[u'truli', u'heartwarm', u'see', u'scientist', u'continu', u'solv', u'mysteri', u'climate_chang']",Truly heartwarming see scientists continuing solve mysteries climate change,0.0,0.0,Neutral,Neutral
365,365,365,"{""username"":""interstude_montreal"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/10471874_678532202212891_2125427858_a.jpg"",""id"":""1420657812""}",1515721502,1.79044e+16,2018-01-09_08-47-11,Very interesting.,[],[],interesting,['interesting'],[u'interest'],interesting,0.5,0.5,Positive,Positive
366,366,366,"{""username"":""janice4862"",""profile_pic_url"":""https://instagram.fsub6-2.fna.fbcdn.net/t51.2885-19/11906329_960233084022564_1448528159_a.jpg"",""id"":""3483850006""}",1515700668,1.79054e+16,2018-01-09_08-47-11,Awesome!,[],[],Awesome,['Awesome'],[u'awesom'],Awesome,1.0,1.0,Positive,Positive
367,367,367,"{""username"":""a.zerafa_nature"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/24838215_153472632089256_5861956019109756928_n.jpg"",""id"":""4476121160""}",1515611095,1.79179e+16,2018-01-09_08-47-11,Awesome!,[],[],Awesome,['Awesome'],[u'awesom'],Awesome,1.0,1.0,Positive,Positive
368,368,368,"{""username"":""bgrobi"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/11325026_1631594633750392_2130236362_a.jpg"",""id"":""11207255""}",1515531231,1.79171e+16,2018-01-09_08-47-11,,[],[],,['nan'],[u'nan'],,0.0,0.0,Neutral,Neutral
369,369,369,"{""username"":""peter_wongvi"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/17076444_731565930348699_704644974670512128_a.jpg"",""id"":""222816611""}",1515516696,1.7903e+16,2018-01-09_08-47-11,Good job!,[],[],Good job,"['Good', 'job']","[u'good', u'job']",Good job,0.7,0.7,Positive,Positive
370,370,370,"{""username"":""zdphotographics"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/23969572_132400284145960_632911367195590656_n.jpg"",""id"":""221902952""}",1516169623,1.79198e+16,2018-01-15_11-29-05,Wow amazing! 🤟,[],[],Wow amazing,"['Wow', 'amazing']","[u'wow', u'amaz']",Now amazing,0.35000000000000003,0.6000000000000001,Positive,Positive
371,371,371,"{""username"":""joshuastamand"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/21827226_472159879826525_1767764193496268800_n.jpg"",""id"":""4291449989""}",1516062745,1.79057e+16,2018-01-15_11-29-05,This is on my bucket list.,[],[],bucket list,"['bucket', 'list']","[u'bucket', u'list']",bucket list,0.0,0.0,Neutral,Neutral
372,372,372,"{""username"":""alisonmd999"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/26223043_181801329236074_593413722660143104_n.jpg"",""id"":""2281878556""}",1516046906,1.78451e+16,2018-01-15_11-29-05,Wow Beautiful,[],[],Wow Beautiful,"['Wow', 'Beautiful']","[u'wow', u'beauti']",Now Beautiful,0.475,0.85,Positive,Positive
373,373,373,"{""username"":""cmbreener"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/13532011_1632648773714140_1485418618_a.jpg"",""id"":""376169234""}",1516044907,1.7906e+16,2018-01-15_11-29-05,Wow!,[],[],Wow,['Wow'],[u'wow'],Now,0.1,0.0,Neutral,Neutral
374,374,374,"{""username"":""bwr_photography86"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/26403539_144790442903189_2751036663164567552_n.jpg"",""id"":""203211000""}",1516139116,1.79054e+16,2018-01-16_13-02-14,great shot love it.,[],[],great shot love,"['great', 'shot', 'love']","[u'great', u'shot', u'love']",great shot love,0.65,0.65,Positive,Positive
375,375,375,"{""username"":""patrickdogvillage"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25008876_199776440593089_3191653578489987072_n.jpg"",""id"":""3747390576""}",1516138302,1.78938e+16,2018-01-16_13-02-14,Awesome work an nice picture! Best greetings from germany 🇩🇪,[],[],Awesome work nice picture Best greetings germany,"['Awesome', 'work', 'nice', 'picture', 'Best', 'greetings', 'germany']","[u'awesom', u'work', u'nice', u'pictur', u'best', u'greet', u'germani']",Awesome work nice picture West greetings germany,0.8666666666666667,0.8,Positive,Positive
