,Unnamed: 0,likes,mediaid,caption,url,shortcode,comments,typename,caption_hashtags,tagged_users,date,caption_mentions,is_video,id,owner_username,owner_id,video_url,text_filtered,text_tokenized,text_stemmed,text_original
141,141,10,1.58193e+18,Minister Carr hears from representatives on and the role youth will play in shaping the future of Canada’s energy and mining sectors,https://instagram.fyvr3-1.fna.fbcdn.net/vp/47f57be1e926011db551f594b124f2ad/5AD8872F/t51.2885-15/e35/20838934_1525282617547496_7770815643535802368_n.jpg,BX0J5ZVgntk,0,GraphImage,"[""youth"",""cleangrowth"",""emmc2017""]",[],2017-08-15T05:45:18,[],False,2017-08-15_05-45-18,naturalresourcescanada,4211313612,,Minister Carr hears representatives role youth play shaping future energy mining sectors,"['Minister', 'Carr', 'hears', 'representatives', 'role', 'youth', 'play', 'shaping', 'future', 'energy', 'mining', 'sectors']","[u'minist', u'carr', u'hear', u'repres', u'role', u'youth', u'play', u'shape', u'futur', u'energi', u'mine', u'sector']",Minister Carr hears from #youth representatives on #CleanGrowth and the role youth will play in shaping the future of  Canada’s energy and mining sectors #EMMC2017
142,142,23,1.58199e+18,Minister Carr delivers address on the federal vision for the transition to a clean economy in the sector,https://instagram.fyvr3-1.fna.fbcdn.net/vp/3c4c46440ee3997ff8965b6819167d15/5AF01B55/t51.2885-15/e35/20901994_1964857143760580_406993819683258368_n.jpg,BX0XOYEAhQD,0,GraphImage,"[""naturalresources"",""emmc2017""]",[],2017-08-15T07:41:45,[],False,2017-08-15_07-41-45,naturalresourcescanada,4211313612,,Minister Carr delivers address federal vision transition clean economy sector,"['Minister', 'Carr', 'delivers', 'address', 'federal', 'vision', 'transition', 'clean', 'economy', 'sector']","[u'minist', u'carr', u'deliv', u'address', u'feder', u'vision', u'transit', u'clean', u'economi', u'sector']",Minister Carr delivers address on the federal vision for the transition to a clean economy in the #NaturalResources sector #EMMC2017
143,143,17,1.582e+18,"Min Carr & Min Doucet present award to JoAnne Nelson, recipient of the CPGeologists’ Medal",https://instagram.fyvr3-1.fna.fbcdn.net/vp/82d07b6610361f86bad1a3800b29665c/5ADE30DD/t51.2885-15/e35/20766393_177210866156098_2107434821721522176_n.jpg,BX0Z5sDAAcR,0,GraphImage,"[""emmc2017""]",[],2017-08-15T08:05:09,[],False,2017-08-15_08-05-09,naturalresourcescanada,4211313612,,Min Carr Min Doucet present award JoAnne Nelson recipient Medal,"['Min', 'Carr', 'Min', 'Doucet', 'present', 'award', 'JoAnne', 'Nelson', 'recipient', 'Medal']","[u'min', u'carr', u'min', u'doucet', u'present', u'award', u'joann', u'nelson', u'recipi', u'medal']","Min Carr & Min Doucet present award to JoAnne Nelson, recipient of the CPGeologists’ Medal #EMMC2017"
144,144,14,1.58202e+18,Canada’s Energy and Mines Ministers collaborate on priorities at in,https://instagram.fyvr3-1.fna.fbcdn.net/vp/ad5eb8f1a84d84b22d87610193be64c5/5AEF367D/t51.2885-15/e35/20838323_842539119243957_4681240892072263680_n.jpg,BX0dAWCAKx9,0,GraphImage,"[""emmc2017"",""newbrunswick""]",[],2017-08-15T08:32:16,[],False,2017-08-15_08-32-16,naturalresourcescanada,4211313612,,Energy Mines Ministers collaborate priorities,"['Energy', 'Mines', 'Ministers', 'collaborate', 'priorities']","[u'energi', u'mine', u'minist', u'collabor', u'prioriti']",Canada’s Energy and Mines Ministers collaborate on priorities at #EMMC2017 in #NewBrunswick
145,145,14,1.58266e+18,"Minister Carr and Minister Doucet test out from New Brunswick Power, showcasing commitment to a coast-to-coast alternative fuel network",https://instagram.fyvr3-1.fna.fbcdn.net/vp/d54625cbab31cb12be8d855b4e930569/5AD8E570/t51.2885-15/e35/20902206_1438639849562666_6115185980916891648_n.jpg,BX2uOYfgeEf,0,GraphImage,"[""ev"",""emmc2017""]",[],2017-08-16T05:41:13,[],False,2017-08-16_05-41-13,naturalresourcescanada,4211313612,,Minister Carr Minister Doucet test New Brunswick Power showcasing commitment coast coast alternative fuel network,"['Minister', 'Carr', 'Minister', 'Doucet', 'test', 'New', 'Brunswick', 'Power', 'showcasing', 'commitment', 'coast', 'coast', 'alternative', 'fuel', 'network']","[u'minist', u'carr', u'minist', u'doucet', u'test', u'new', u'brunswick', u'power', u'showcas', u'commit', u'coast', u'coast', u'altern', u'fuel', u'network']","Minister Carr and Minister Doucet test out #EV from New Brunswick Power, showcasing commitment to a coast-to-coast alternative fuel network #EMMC2017"
146,146,12,1.58266e+18,Minister Carr and Minister Doucet conclude,https://instagram.fyvr3-1.fna.fbcdn.net/vp/6358941db68840fe6deeede8b199b3c3/5AE13577/t51.2885-15/e35/20837668_593842884119701_5173459734925148160_n.jpg,BX2udNDAMuy,0,GraphImage,"[""emmc2017""]",[],2017-08-16T05:43:14,[],False,2017-08-16_05-43-14,naturalresourcescanada,4211313612,,Minister Carr Minister Doucet conclude,"['Minister', 'Carr', 'Minister', 'Doucet', 'conclude']","[u'minist', u'carr', u'minist', u'doucet', u'conclud']",Minister Carr and Minister Doucet conclude #EMMC2017
147,147,9,1.58715e+18,Energy systems that are resilient to climate change are important for Canada’s energy future. See what Monica had to say about it. ,https://instagram.fyvr3-1.fna.fbcdn.net/vp/0d6f08516580a1234083844437ba3db7/5A63A18F/t51.2885-15/e15/20968851_1513068398789295_1656887864698339328_n.jpg,BYGsHOEg25m,0,GraphVideo,"[""genenergy""]",[],2017-08-22T10:30:37,[],True,2017-08-22_10-30-37,naturalresourcescanada,4211313612,https://instagram.fyvr3-1.fna.fbcdn.net/vp/04cc3285e56cf565fd0c0267075b49e9/5A6390FC/t50.2886-16/21102372_147727549145419_644174678411182080_n.mp4,Energy systems resilient climate change important energy future See Monica say,"['Energy', 'systems', 'resilient', 'climate_change', 'important', 'energy', 'future', 'See', 'Monica', 'say']","[u'energi', u'system', u'resili', u'climate_chang', u'import', u'energi', u'futur', u'see', u'monica', u'say']",Energy systems that are resilient to climate change are important for Canada’s energy future. \nSee what Monica had to say about it. \n#GenEnergy
148,148,14,1.58868e+18,"A geologist looks out over the peaks of the Cassiar Mountains in B.C., .",https://instagram.fyvr3-1.fna.fbcdn.net/vp/b3bf407419a7502344badda184c95739/5B26DA80/t51.2885-15/e35/21041502_1636842569659291_1052908007093960704_n.jpg,BYMHfopgM1j,0,GraphImage,"[""tbt""]",[],2017-08-24T13:06:05,[],False,2017-08-24_13-06-05,naturalresourcescanada,4211313612,,geologist looks peaks Cassiar Mountains,"['geologist', 'looks', 'peaks', 'Cassiar', 'Mountains']","[u'geologist', u'look', u'peak', u'cassiar', u'mountain']","#TBT A geologist looks out over the peaks of the Cassiar Mountains in B.C., 1994."
149,149,14,1.59231e+18,Great ideas on Canada's opportunities & challenges from today's Halifax workshop w/ Maritimes Energy,https://instagram.fyvr3-1.fna.fbcdn.net/vp/24b8e52169dbe00cb7f5336cc1027e3d/5AE63CB9/t51.2885-15/e35/21107883_142323436365971_11920080434626560_n.jpg,BYZBk_hA3jS,0,GraphImage,"[""energyfuture"",""genenergy""]",[],2017-08-29T13:24:30,[],False,2017-08-29_13-24-30,naturalresourcescanada,4211313612,,Great ideas Canada opportunities challenges today Halifax workshop Maritimes Energy,"['Great', 'ideas', 'Canada', 'opportunities', 'challenges', 'today', 'Halifax', 'workshop', 'Maritimes', 'Energy']","[u'great', u'idea', u'canada', u'opportun', u'challeng', u'today', u'halifax', u'workshop', u'maritim', u'energi']",Great ideas on Canada's #EnergyFuture opportunities & challenges from today's #GenEnergy Halifax workshop w/ Maritimes Energy
150,150,29,1.59377e+18,"A helicopter flies over the Canadian Shield in the district of Keewatin, Northwest Territories, west of Hudson Bay, in",https://instagram.fyvr3-1.fna.fbcdn.net/vp/c2e78340c5259dcbc3117503afa809fc/5AE7FE67/t51.2885-15/e35/21224251_336991996754984_9092887584622772224_n.jpg,BYeNQa9gw3P,0,GraphImage,"[""tbt""]",[],2017-08-31T13:42:45,[],False,2017-08-31_13-42-45,naturalresourcescanada,4211313612,,helicopter flies Canadian Shield district Keewatin Northwest Territories west Hudson Bay,"['helicopter', 'flies', 'Canadian', 'Shield', 'district', 'Keewatin', 'Northwest', 'Territories', 'west', 'Hudson', 'Bay']","[u'helicopt', u'fli', u'canadian', u'shield', u'district', u'keewatin', u'northwest', u'territori', u'west', u'hudson', u'bay']","#TBT A helicopter flies over the Canadian Shield in the district of Keewatin, Northwest Territories, west of Hudson Bay, in 1952"
151,151,19,1.59949e+18,Industry representatives discussed future of oil and gas at roundtable with Canada West Fdn and CAPP Oil Gas Canada in,https://instagram.fyvr3-1.fna.fbcdn.net/vp/f8b6200dda00a9175cd96960fbd57e34/5AF630D9/t51.2885-15/e35/21373722_1968628493405304_6804232162649309184_n.jpg,BYyi9ScAoJ4,0,GraphImage,"[""genenergy"",""calgary""]",[],2017-09-08T11:17:12,[],False,2017-09-08_11-17-12,naturalresourcescanada,4211313612,,Industry representatives discussed future oil gas roundtable Canada West Fdn CAPP Oil Gas Canada,"['Industry', 'representatives', 'discussed', 'future', 'oil', 'gas', 'roundtable', 'Canada', 'West', 'Fdn', 'CAPP', 'Oil', 'Gas', 'Canada']","[u'industri', u'repres', u'discuss', u'futur', u'oil', u'gas', u'roundtabl', u'canada', u'west', u'fdn', u'capp', u'oil', u'gas', u'canada']",Industry representatives discussed future of oil and gas at #GenEnergy roundtable with Canada West Fdn and CAPP Oil Gas Canada in #Calgary
152,152,17,1.60172e+18,Another successful workshop! Thanks to csiTO for helping energy solutions!,https://instagram.fyvr3-1.fna.fbcdn.net/vp/d3b625710b9163deef165ecea2fbff9c/5AEFC880/t51.2885-15/e35/21577185_147036579229169_4956200987510439936_n.jpg,BY6c2kLApSP,0,GraphSidecar,"[""genenergy"",""crowdsource""]",[],2017-09-11T12:57:46,[],False,2017-09-11_12-57-46,naturalresourcescanada,4211313612,,Another successful workshop Thanks csiTO helping energy solutions,"['Another', 'successful', 'workshop', 'Thanks', 'csiTO', 'helping', 'energy', 'solutions']","[u'anoth', u'success', u'workshop', u'thank', u'csito', u'help', u'energi', u'solut']",Another successful #GenEnergy workshop! Thanks to csiTO for helping #CrowdSource energy solutions!
153,153,19,1.60319e+18,CFS ADM Glenn Mason greets workshop participants on the role of forest bioenergy in Canada’s energy future,https://instagram.fyvr3-1.fna.fbcdn.net/vp/2485ea3614b553c9ad8c9fe16b2d6e75/5AFE1EED/t51.2885-15/e35/21569258_1957648967781378_4044690755569057792_n.jpg,BY_qUA_ATID,0,GraphImage,"[""genenergy"",""ottawa""]",[],2017-09-13T13:31:36,[],False,2017-09-13_13-31-36,naturalresourcescanada,4211313612,,CFS ADM Glenn Mason greets workshop participants role forest bioenergy energy future,"['CFS', 'ADM', 'Glenn', 'Mason', 'greets', 'workshop', 'participants', 'role', 'forest', 'bioenergy', 'energy', 'future']","[u'cfs', u'adm', u'glenn', u'mason', u'greet', u'workshop', u'particip', u'role', u'forest', u'bioenergi', u'energi', u'futur']",CFS ADM Glenn Mason greets #GenEnergy workshop participants on the role of forest bioenergy in Canada’s energy future #Ottawa
154,154,14,1.60391e+18,Participants at today’s workshop discuss the future of and in Canada,https://instagram.fyvr3-1.fna.fbcdn.net/vp/de6db385a6f59dd8207e35f7ff41ab97/5AFE5D77/t51.2885-15/e35/21569130_1521820644575759_1935313672326873088_n.jpg,BZCPXhjA0Uh,0,GraphImage,"[""genenergy"",""electricity"",""renewables"",""ottawa""]",[],2017-09-14T13:33:52,[],False,2017-09-14_13-33-52,naturalresourcescanada,4211313612,,Participants workshop discuss future Canada,"['Participants', 'workshop', 'discuss', 'future', 'Canada']","[u'particip', u'workshop', u'discuss', u'futur', u'canada']",Participants at today’s #GenEnergy workshop discuss the future of #electricity and #renewables in Canada #Ottawa
155,155,12,1.60392e+18,"Participants are asked, “What impactful changes have occurred for the electricity and renewables sector in the past years?”",https://instagram.fyvr3-1.fna.fbcdn.net/vp/c017e73efd13fa8bfdeeaebb17915acf/5AF946D7/t51.2885-15/e35/21688699_1455493474506343_4320233343061852160_n.jpg,BZCQrUYgikf,0,GraphImage,"[""genenergy""]",[],2017-09-14T13:45:18,[],False,2017-09-14_13-45-18,naturalresourcescanada,4211313612,,Participants asked impactful changes occurred electricity renewables sector past years,"['Participants', 'asked', 'impactful', 'changes', 'occurred', 'electricity', 'renewables', 'sector', 'past', 'years']","[u'particip', u'ask', u'impact', u'chang', u'occur', u'electr', u'renew', u'sector', u'past', u'year']","Participants are asked, “What impactful changes have occurred for the electricity and renewables sector in the past 30 years?” #GenEnergy"
156,156,16,1.60827e+18,"Learn how is inspiring a more transportation industry, one student at a time at generationenergy.ca",https://instagram.fyvr3-1.fna.fbcdn.net/vp/77f09b8386fbad6fdd35e136baa9aada/5AE0F336/t51.2885-15/e35/21820515_118456188840194_1366445378525724672_n.jpg,BZRumUngozj,0,GraphImage,"[""energyefficient"",""genenergy""]",[],2017-09-20T13:55:22,"[""cna_news""]",False,2017-09-20_13-55-22,naturalresourcescanada,4211313612,,Learn inspiring transportation industry one student time generationenergy ca,"['Learn', 'inspiring', 'transportation', 'industry', 'one', 'student', 'time', 'generationenergy', 'ca']","[u'learn', u'inspir', u'transport', u'industri', u'one', u'student', u'time', u'generationenergi', 'ca']","Learn how @cna_news is inspiring a more #EnergyEfficient transportation industry, one student at a time at generationenergy.ca #GenEnergy"
157,157,33,1.61182e+18,Come enjoy our beautiful Canadian trees at the Arboretum in by the Eerimental Farm during,https://instagram.fyvr3-1.fna.fbcdn.net/vp/4c1ba56a01d4197ca20982694180941a/5AFC625C/t51.2885-15/e35/21910013_1112324928902558_7424414372060987392_n.jpg,BZeVobdgrPQ,0,GraphImage,"[""ottawa"",""nationalforestweek""]",[],2017-09-25T11:27:20,[],False,2017-09-25_11-27-20,naturalresourcescanada,4211313612,,Come enjoy beautiful Canadian trees Arboretum Eerimental Farm,"['Come', 'enjoy', 'beautiful', 'Canadian', 'trees', 'Arboretum', 'Eerimental', 'Farm']","[u'come', u'enjoy', u'beauti', u'canadian', u'tree', u'arboretum', u'eeriment', u'farm']",Come enjoy our beautiful Canadian trees at the Arboretum in #Ottawa by the Experimental Farm during #NationalForestWeek
158,158,13,1.61264e+18,Min Hehr asks Canadians from coast-to-coast-to-coast to join us in helping move Canada’s energy future forward!,https://instagram.fyvr3-1.fna.fbcdn.net/vp/c76a65dfa9126f33c49607d4a609bb1f/5A646217/t51.2885-15/e15/21985101_302089686933873_5507421230627553280_n.jpg,BZhQ9CIAizO,0,GraphVideo,"[""genenergy""]",[],2017-09-26T14:44:11,[],True,2017-09-26_14-44-11,naturalresourcescanada,4211313612,https://instagram.fyvr3-1.fna.fbcdn.net/vp/f05c13078ae3b9a1fa54f8be4e67b6d1/5A63D833/t50.2886-16/22113950_177305792818273_7279491408010936320_n.mp4,Min Hehr asks Canadians coast coast coast join us helping move energy future forward,"['Min', 'Hehr', 'asks', 'Canadians', 'coast', 'coast', 'coast', 'join', 'us', 'helping', 'move', 'energy', 'future', 'forward']","[u'min', u'hehr', u'ask', u'canadian', u'coast', u'coast', u'coast', u'join', 'us', u'help', u'move', u'energi', u'futur', u'forward']",Min Hehr asks Canadians from coast-to-coast-to-coast to join us in helping move Canada’s energy future forward! #GenEnergy www.generationenergy.ca
